着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,カリーニョ,牡4,58.0,小沢,1:59.3,,1,3.6,34.6,栗東杉山晴,462(-4)
2,3,3,マイネルモメンタム,牡4,58.0,横山琉,1:59.5,1.1/4,6,12.5,35.2,美浦相沢,482(-4)
3,8,13,フォルテフィオーレ,牡4,58.0,吉田隼,1:59.8,2,2,3.7,35.7,美浦上原佑,448(0)
4,4,5,サングラデーション,牡5,58.0,杉原,2:00.0,3/4,5,11.8,35.4,美浦千葉,428(-4)
5,5,6,アスクメークシェア,牡5,58.0,古川奈,2:00.1,1/2,10,23.7,34.9,栗東前川,496(0)
6,5,7,コスモアバンサ,牡5,58.0,斎藤,2:00.3,1.1/4,7,15.7,36.1,美浦清水英,488(0)
7,2,2,マーゴットソラーレ,牡4,58.0,菊沢,2:00.3,クビ,4,7.9,36.3,美浦伊坂,450(0)
8,1,1,フォーグッド,セ6,58.0,内田博,2:00.3,アタマ,11,52.0,35.4,美浦国枝,506(-10)
9,6,8,ミラキュラスドラマ,牡4,58.0,亀田,2:00.5,1,8,16.6,35.7,栗東宮地,462(0)
10,4,4,ヘザルフェン,牡4,58.0,古川吉,2:00.9,2.1/2,9,19.5,35.6,栗東昆,492(-6)
11,6,9,スコプルス,牝5,56.0,国分恭,2:01.3,2.1/2,13,226.4,35.8,美浦天間,438(+2)
12,8,12,コスモバラタ,牡5,58.0,丹内,2:01.6,1.3/4,3,6.2,37.1,美浦武市,476(-6)
13,7,10,フリューゲルホルン,牡6,58.0,荻野極,2:03.2,10,12,61.1,38.7,美浦和田郎,522(-6)
