券種,組み合わせ,配当,人気
単勝,3,7070,12
複勝,3,1470,12
複勝,1,330,3
複勝,7,470,6
枠連,1-2,4310,15
馬連,1-3,22260,50
ワイド,1-3,6000,51
ワイド,3-7,12290,67
ワイド,1-7,1900,21
馬単,3-1,53150,102
3連複,1-3-7,115410,191
3連単,3-1-7,852280,157
