着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,サクラファレル,牡4,56.0,キング,1:58.6,,1,2.4,34.5,美浦堀,520(+6)
2,3,3,レイニング,牡4,56.0,ルメー,1:58.8,1.1/4,2,3.0,33.5,美浦国枝,472(+8)
3,8,14,アスクセクシーモア,牡4,55.0,武豊,1:58.8,クビ,10,38.8,34.1,栗東福永,474(-4)
4,4,6,ログラール,セ5,56.0,横山武,1:59.0,3/4,3,11.1,35.3,栗東松永幹,474(+2)
5,3,4,パンジャ,牡5,57.0,津村,1:59.0,クビ,7,17.9,34.3,美浦金成,502(+6)
6,4,5,ユキワリザクラ,牝5,54.0,戸崎圭,1:59.1,クビ,5,13.6,34.1,美浦田中剛,476(0)
7,8,13,ディヴァインスター,牡4,55.0,菅原明,1:59.3,1.1/2,11,66.7,34.5,美浦林,504(+8)
8,7,12,ウイントレメンデス,牡5,57.0,横山和,1:59.4,1/2,8,22.9,34.3,栗東長谷川,476(-4)
9,7,11,ライトトラック,牡4,56.0,坂井,1:59.5,3/4,9,24.1,35.0,栗東友道,474(0)
10,5,7,グーテンベルク,牡4,56.0,岩田望,1:59.5,ハナ,6,14.1,35.1,美浦金成,486(+2)
11,2,2,ウインオーディン,牡6,57.0,三浦,1:59.6,クビ,4,12.6,34.2,美浦鹿戸,496(+6)
12,6,9,ダニーデン,牡6,53.0,武藤,1:59.7,1/2,14,248.1,33.8,美浦辻,506(-4)
13,6,10,マルチャン,牡6,54.0,大野,1:59.8,1,12,169.9,34.3,美浦武市,476(-6)
14,1,1,ブランデーロック,牡7,54.0,原,2:00.1,1.1/2,13,202.2,35.0,美浦青木,488(-2)
