登録番号,馬名,性齢,斤量,騎手,厩舎,脚質,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
3,ウンディーネ,牝2,55.0,坂井,栗東・井上,差し,1,2歳未勝利,38.4,,阪神,13,中1週,Y,,2,マインドユアビスケッツ,ダイワメジャー,,
5,エランヴィータ,牡2,55.0,三浦,美浦・柄崎,差し,1,2歳新馬,36.5,,福島,91,中12週,Y,,1,シャンハイボビー,サウスヴィグラス,,
1,スマートポーション,牝2,55.0,武豊,栗東・加藤公,先行,1,2歳未勝利,39.6,,中京,42,中5週,Y,,2,カリフォルニアクローム,ゴールドアリュール,,B
6,ナイトパイロット,牡2,55.0,松山,美浦・相沢,,1,2歳新馬,36.6,,中山,14,中1週,Y,,1,フィレンツェファイア,スマートファルコン,,
4,ヌーンベルク,牝2,55.0,岩田望,美浦・武井,先行,7,,36.8,,札幌,28,中3週,Y,,3,タワーオブロンドン,ハービンジャー,,
8,ベルヴェール,牡2,55.0,西村淳,栗東・石坂,先行,1,2歳未勝利,37.9,,阪神,21,中2週,Y,,2,モーリス,ネオユニヴァース,,
2,ユイノエスポワール,牡2,55.0,大野,美浦・竹内,差し,1,2歳新馬,36.5,,東京,104,中14週,Y,,1,ディスクリートキャット,ダンカーク,,
9,リーチツモドライチ,牡2,55.0,川田,栗東・森秀,逃げ,1,2歳新馬,39.3,,新潟,55,中7週,Y,,1,Life Is Good,Run Away and Hide,,
