コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"9,10(2,13)(3,12)(1,8)(4,11,14)5,15,7-6"
4コーナー,"9,10,2,13(1,3,12)(4,8)(5,14)11(15,7)-6"
