着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,マテンロウスカイ,セ4,57.0,横山典,1:33.0,,3,4.5,33.3,栗東松永幹,488(-2)
2,6,9,ドゥアイズ,牝3,54.0,ルメー,1:33.1,3/4,1,2.6,33.1,栗東庄野,460(+2)
3,3,3,エスコーラ,牡5,57.0,西村淳,1:33.3,1,2,3.8,33.2,栗東中内田,514(-4)
4,5,6,エンペザー,牡4,57.0,坂井,1:33.4,3/4,6,15.1,33.5,栗東田中克,500(+4)
5,4,5,ビーアストニッシド,牡4,58.0,岩田康,1:33.5,クビ,5,11.7,33.6,栗東飯田雄,492(+2)
6,7,10,カレンシュトラウス,牡6,58.0,藤懸,1:33.7,1.1/4,8,23.1,33.5,栗東平田,522(-2)
7,1,1,グラティアス,牡5,57.0,Mデム,1:33.7,クビ,4,9.4,33.1,栗東安田隆,504(+6)
8,8,13,アナゴサン,牡5,57.0,藤岡康,1:33.8,クビ,7,15.2,34.2,栗東牧田,478(+22)
9,2,2,コルテジア,牡6,57.0,松山,1:33.8,ハナ,10,168.9,33.5,栗東鈴木孝,472(-4)
10,6,8,ナンヨーアイボリー,牝5,55.0,岩田望,1:33.9,1/2,13,283.2,33.4,栗東松永幹,434(+2)
11,4,4,ミッキーブリランテ,牡7,60.0,藤岡佑,1:34.0,3/4,9,124.8,33.3,栗東矢作,472(+4)
12,7,11,カルリーノ,牡7,57.0,角田河,1:34.2,1.1/4,11,215.4,33.9,美浦高橋裕,510(-12)
13,8,12,ペイシャフェスタ,牝5,55.0,泉谷,1:34.3,クビ,12,279.7,34.1,美浦高橋裕,488(-12)
