着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ロードクロンヌ,牡3,55.0,藤岡佑,1:58.8,,2,2.8,37.7,栗東四位,484(+2)
2,6,10,クールブロン,牡4,55.0,菱田,2:00.2,8,7,35.6,38.9,栗東武幸,534(+12)
3,3,3,ジョータルマエ,セ4,55.0,鮫島良,2:00.2,アタマ,3,5.1,39.3,栗東河嶋,494(0)
4,6,9,ダディーズトリップ,牡8,56.0,幸,2:00.5,2,4,18.0,38.2,栗東千田,478(+18)
5,2,2,スカイドゥエラー,牡6,52.0,田中健,2:00.6,クビ,11,126.0,37.0,栗東谷,452(-2)
6,8,13,シュプリンガー,セ5,54.0,長岡,2:00.6,アタマ,6,22.5,36.6,栗東小栗,502(+4)
7,1,1,オペラプラージュ,牡3,55.0,ルメー,2:00.6,クビ,1,2.2,37.2,栗東新谷,494(-8)
8,8,14,フォーワンセルフ,牡5,53.0,荻野琢,2:00.7,1/2,14,273.6,37.4,美浦小手川,516(-14)
9,3,4,タッチャブル,牡4,54.0,三浦,2:01.3,3.1/2,9,59.8,38.4,栗東中村,516(-2)
10,5,7,キングダムウイナー,牡7,51.0,秋山稔,2:01.6,1.3/4,10,106.9,38.0,栗東藤野,498(-4)
11,7,12,イルミネーター,牡7,54.0,水口,2:01.7,1/2,12,154.0,38.1,栗東羽月,478(0)
12,5,8,サイモンルモンド,セ7,52.0,今村,2:01.8,1/2,13,237.7,38.1,美浦根本,464(+4)
13,7,11,キュピドン,牡4,54.0,吉村,2:03.0,7,8,48.8,41.3,栗東森秀,516(0)
14,4,6,タイガースパーク,牡4,55.0,田口,2:03.1,クビ,5,18.4,41.8,栗東大橋,468(+20)
