着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,フォージドブリック,牡5,60.0,大江圭,3:42.0,,4,7.9,13.3,美浦西田,564(+4)
2,8,9,ピーターサイト,牡6,60.0,上野,3:42.0,ハナ,3,4.8,13.3,美浦村田,482(+4)
3,3,3,ゴールデンスロープ,セ5,60.0,石神深,3:42.2,1.1/4,5,18.8,13.3,美浦小笠,452(-2)
4,7,7,アトラクティーボ,牡7,60.0,坂口,3:44.1,大,8,54.3,13.4,美浦武藤,536(-8)
5,2,2,スズカハービン,牡6,60.0,難波,3:44.2,クビ,2,4.5,13.4,栗東高橋忠,478(0)
6,1,1,ビートザレコード,牡7,60.0,草野,3:44.2,クビ,7,32.5,13.4,美浦戸田,494(+10)
7,7,8,シホノスペランツァ,牡7,60.0,高田,3:44.3,1/2,1,1.9,13.4,栗東寺島,486(+6)
8,6,6,ジーティーオウジャ,セ5,60.0,水沼,3:45.0,4,9,67.4,13.4,美浦石栗,516(-6)
9,5,5,コスモチプリア,牝6,58.0,伴,3:45.0,アタマ,10,77.0,13.4,美浦松永康,460(-2)
10,4,4,タマモエース,牡7,60.0,小野寺,3:45.8,5,6,23.2,13.5,栗東宮地,484(-4)
