券種,組み合わせ,配当,人気
単勝,12,1880,8
複勝,12,510,9
複勝,9,270,5
複勝,4,140,1
枠連,5-7,3430,14
馬連,9-12,14970,42
ワイド,9-12,4180,43
ワイド,4-12,1810,22
ワイド,4-9,550,3
馬単,12-9,24850,74
3連複,4-9-12,16470,51
3連単,12-9-4,128370,391
