馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エニグマティーク,牝2,Ｍデム,栗東・小崎,差し,191.1,11,12,2歳未勝利,38.9,460(0),京都,21,中2週,Y,,3,モーリス,ロードカナロア,,
2,2,ヴァンアグレアブル,牝2,Ｃデム,栗東・橋口,差し,1.5,1,2,2歳未勝利,38.3,518(0),京都,49,中6週,Y,,2,ルヴァンスレーヴ,クロフネ,,
3,3,キュアフローラ,牝2,浜中,栗東・音無,差し,94.7,9,5,2歳新馬,38.6,434(0),京都,20,中2週,Y,,1,マジェスティックウォリアー,ロージズインメイ,,
4,3,ガールクラッシュ,牝2,吉村智,栗東・安田,差し,112.4,10,11,2歳新馬,38.7,508(0),京都,14,中1週,Y,,1,キズナ,Temple City,,
5,4,ツキノアカリ,牝2,,栗東・牧田,先行,38.0,7,7,2歳新馬,35.6,456(-2),京都,27,中3週,Y,,1,エピファネイア,キングカメハメハ,,
6,4,テイエムメープル,牝2,古川吉,栗東・鈴木孝,追込,435.3,13,16,2歳新馬,39.7,514(+6),京都,14,中1週,Y,,1,ドレフォン,マンハッタンカフェ,,
7,5,ハプスブルグ,牝2,丹内,栗東・河嶋,差し,355.0,12,11,2歳未勝利,36.6,482(+2),京都,13,中1週,Y,,3,ハービンジャー,ダイワメジャー,,
8,5,シンヒダカゴールド,牝2,角田和,栗東・角田,,8.7,4,3,2歳新馬,35.7,474(-4),京都,34,中4週,Y,,1,リオンディーズ,ブライアンズタイム,,
9,6,キャリーグレイス,牝2,今村,栗東・寺島,先行,21.5,6,8,2歳未勝利,39.6,450(0),京都,35,中4週,Y,,2,カリフォルニアクローム,キングカメハメハ,,
10,6,タマモジャスミン,牝2,田口,栗東・大橋,先行,5.6,2,3,2歳未勝利,40.3,500(0),京都,20,中2週,Y,,3,タワーオブロンドン,ゴールドアリュール,,
11,7,ナムラクレープ,牝2,国分優,栗東・大橋,差し,511.7,14,7,2歳未勝利,42.3,462(+4),京都,13,中1週,Y,,3,アドミラブル,ケイムホーム,,
12,7,キミオモウハナ,牝2,松山,栗東・杉山佳,差し,7.4,3,6,2歳未勝利,40.4,474(+6),中山,76,中10週,Y,,2,ルヴァンスレーヴ,エンパイアメーカー,,
13,8,バレオリア,牝2,団野,栗東・新谷,差し,15.8,5,7,2歳新馬,40.9,524(-6),新潟,105,中14週,Y,,1,ナダル,ディープインパクト,,
14,8,ディンプルフェイス,牝2,岩田望,栗東・鈴木孝,差し,66.2,8,9,2歳未勝利,35.0,442(+4),京都,21,中2週,Y,,2,キズナ,War Front,,
