馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メリディアンローグ,牡7,五十嵐,美浦・蛯名正,先行,15.8,6,6,,13.3,484(-10),新潟,28,中3週,Y,,3,ディープインパクト,Marju,,
2,2,ファジュル,セ5,小野寺,栗東・藤沢,追込,72.3,10,13,,13.3,446(+8),福島,70,中9週,Y,,3,サトノアラジン,サッカーボーイ,,
3,3,メイショウキョウジ,牡9,森一,栗東・角田,差し,9.8,3,1,障害4歳以上未勝利,13.2,468(-4),福島,56,中7週,Y,,3,ダイワメジャー,Kris S.,,
4,4,ジャディード,牡9,石神深,美浦・小島,先行,163.0,12,9,,13.5,464(+2),小倉,119,中16週,Y,,3,シンボリクリスエス,フジキセキ,,
5,4,カイザーバローズ,牡6,小牧加,栗東・音無,先行,4.7,2,4,,13.0,462(+2),新潟,49,中6週,Y,,3,ディープインパクト,Storm Cat,,
6,5,キスラー,牡8,井上,栗東・池江,先行,20.8,7,5,,13.4,498(+16),小倉,126,中17週,Y,,3,ディープインパクト,Medaglia d'Oro,,
7,5,ブリヨンカズマ,牡5,,美浦・高橋文,先行,13.9,5,6,,13.0,524(+4),新潟,49,中6週,Y,,3,クロフネ,ルーラーシップ,,
8,6,ティートラップ,牡7,上野,美浦・伊藤伸,,107.9,11,15,4歳以上2勝クラス,38.1,470(+4),東京,21,中2週,Y,,3,シニスターミニスター,スズカマンボ,,B
9,6,スマッシャー,牡6,高田,栗東・吉岡,先行,1.7,1,2,,13.7,498(0),京都,13,中1週,Y,,3,マジェスティックウォリアー,キングカメハメハ,,
10,7,クラップサンダー,牡5,黒岩,栗東・牧田,先行,12.1,4,7,,13.3,466(-8),新潟,28,中3週,Y,,3,ジャスタウェイ,キングカメハメハ,,
11,7,ウラエウス,セ6,小坂,栗東・中村,先行,203.4,13,12,,13.7,470(+14),中山,159,中22週,Y,,3,キンシャサノキセキ,Mt. Livermore,,
12,8,ショウナンアーチー,牡6,中村,栗東・松下,,29.6,9,8,,13.7,508(+8),福島,210,中29週,Y,Y,3,リオンディーズ,シンボリクリスエス,,
13,8,タマモワカムシャ,セ5,大江圭,栗東・川村,差し,24.0,8,5,,13.7,490(0),京都,13,中1週,Y,,3,キズナ,アフリート,,
