馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リカンカブール,牡4,武豊,栗東・田中克,差し,6.6,4,1,,37.2,494(0),中山,196,中27週,Y,Y,3,シルバーステート,Zoffany,
2,1,マテンロウアレス B,セ5,太宰,栗東・昆,,42.6,11,1,,37.4,500(+2),小倉,28,中3週,Y,,3,ダイワメジャー,Footstepsinthesand,
3,2,アサケレディ,牝5,田口,栗東・大橋,先行,31.2,10,3,,34.6,506(+6),阪神,21,中2週,Y,,3,キズナ,ワイルドラッシュ,
4,2,セントカメリア,牝4,北村友,栗東・高野,差し,17.8,6,12,,36.9,460(-4),小倉,48,中6週,Y,,3,ドゥラメンテ,エリシオ,
5,3,メモリーレゾン,牝4,古川吉,栗東・長谷川,差し,5.6,3,4,,33.4,462(+8),阪神,203,中28週,Y,Y,3,オルフェーヴル,ノボジャック,
6,3,シャフトオブライト,牡8,亀田,栗東・北出,先行,264.5,16,9,,35.9,454(-6),阪神,105,中14週,Y,,3,ディープスカイ,タイキシャトル,
7,4,サンセットクラウド,牡4,岩田望,栗東・矢作,差し,30.3,9,3,,37.3,456(+4),札幌,27,中3週,Y,,3,ディープインパクト,Unbridled's Song,
8,4,アインゲーブング,牝5,和田竜,美浦・黒岩,追込,56.9,12,10,,36.3,442(-2),札幌,35,中4週,Y,,3,ゴールドシップ,Rock Hard Ten,
9,5,チャンスザローゼス,牡3,川田,栗東・中内田,,2.6,1,9,,37.2,484(-8),小倉,48,中6週,Y,,3,エピファネイア,ゼンノロブロイ,
10,5,タガノフィナーレ,牝4,鮫島駿,栗東・中村,先行,158.2,15,10,,39.0,514(+4),阪神,104,中14週,Y,,3,エピファネイア,ハーツクライ,
11,6,サンライズロナウド,牡4,横山典,栗東・安田隆,,12.2,5,3,,34.6,474(+2),新潟,35,中4週,Y,,3,ハービンジャー,アドマイヤベガ,
12,6,ジュリアバローズ,牝5,Ｍデム,栗東・上村,差し,5.3,2,7,,33.8,454(+18),新潟,62,中8週,Y,,3,ディープインパクト,O'Reilly,
13,7,トゥルーヴィル,牡6,藤岡康,栗東・小林,差し,100.6,14,1,,33.9,468(+2),小倉,447,中63週,Y,Y,3,ディープインパクト,ファスリエフ,
14,7,ボーデン,牡5,吉田隼,美浦・木村,差し,25.9,8,7,,35.1,508(+4),中京,91,中12週,Y,,3,ハービンジャー,キングカメハメハ,
15,8,エアサージュ,牡5,松山,栗東・池添,差し,19.5,7,9,,38.1,532(-4),福島,91,中12週,Y,,3,Point of Entry,エンパイアメーカー,
16,8,スズカノロッソ,セ8,富田,美浦・小島,差し,72.8,13,8,,37.0,488(+8),京都,146,中20週,Y,,3,モンテロッソ,サンデーサイレンス,
