馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エーリアル,牝4,ルメー,美浦・西田,,2.6,1,1,4歳以上1勝クラス,40.0,512(+4),中山,57,中7週,Y,,3,リアルインパクト,キングカメハメハ,,
2,1,サツキノジョウ,牝4,丹内,美浦・武井,先行,20.4,9,,,0.0,456(+6),新潟,21,中2週,Y,,3,レイデオロ,フジキセキ,,
3,2,エンセリオ,牝4,岩田望,美浦・小笠,差し,13.6,5,4,,37.2,444(0),新潟,21,中2週,Y,,3,ドレフォン,ダンスインザダーク,,
4,2,アウロス,牝5,,栗東・高橋一,先行,22.3,10,,,0.0,456(-12),京都,351,中49週,Y,Y,3,キズナ,エンパイアメーカー,,
5,3,フォルクスリート,牝4,シュタ,美浦・矢野,差し,30.2,11,8,4歳以上2勝クラス,36.2,498(-10),中山,43,中5週,Y,,3,ダイワメジャー,Ghostzapper,,
6,3,ウェイトゥゴー,牝4,横山和,栗東・昆,差し,3.9,2,3,4歳以上2勝クラス,34.5,470(0),東京,15,中1週,Y,,3,サンダースノー,チチカステナンゴ,,
7,4,ウィンターダフネ,牝5,菅原明,美浦・国枝,差し,13.5,4,5,,38.5,480(-10),新潟,21,中2週,Y,,3,ブラックタイド,キングカメハメハ,,
8,4,イゾラフェリーチェ,牝4,三浦,美浦・鹿戸,先行,17.5,8,,,,498(-6),中山,63,中8週,Y,,3,サトノクラウン,ハーツクライ,,
9,5,クリニクラウン,牝5,田辺,美浦・小手川,差し,16.2,7,7,,38.3,490(0),新潟,21,中2週,Y,,3,トビーズコーナー,ディープブリランテ,,
10,5,ラレーヌデリス,牝5,北村友,栗東・安田,差し,14.0,6,6,,34.3,460(-8),京都,21,中2週,Y,,3,エピファネイア,ダイワメジャー,,
11,6,ワイアウ,牝5,,美浦・鈴木慎,先行,95.4,13,10,4歳以上2勝クラス,36.8,456(-4),東京,15,中1週,Y,,3,ロードカナロア,ダイワメジャー,,B
12,6,メジャーデビュー,牝4,石橋脩,美浦・鈴木慎,先行,10.8,3,7,4歳以上2勝クラス,36.6,444(+2),東京,15,中1週,Y,,3,ガルボ,サウスヴィグラス,,
13,7,サイモンコーラル,牝5,団野,栗東・羽月,差し,129.1,15,10,,38.4,460(+2),新潟,21,中2週,Y,,3,ビーチパトロール,ゼンノロブロイ,,
14,7,アンブロジアーナ,牝6,吉田豊,美浦・上原博,先行,157.4,16,13,4歳以上2勝クラス,41.2,436(+12),中山,63,中8週,Y,,3,キズナ,Perfect Soul,,
15,8,ルミッキ,牝4,ディー,栗東・橋口,差し,40.8,12,16,4歳以上2勝クラス,36.8,458(+6),中山,43,中5週,Y,,3,ルーラーシップ,ディープインパクト,,
16,8,ルージュイストリア,牝5,大野,美浦・浅利,差し,108.9,14,10,4歳以上2勝クラス,38.1,474(-2),阪神,77,中10週,Y,,3,ドレフォン,アグネスタキオン,,
