着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ジャックドール,牡5,58.0,武豊,1:57.4,,2,3.6,35.3,栗東藤岡,512(+11)
2,6,11,スターズオンアース,牝4,56.0,ルメー,1:57.4,ハナ,1,3.4,34.4,美浦高柳瑞,484(+12)
3,7,13,ダノンザキッド,牡5,58.0,横山和,1:57.4,クビ,10,32.8,35.0,栗東安田隆,530(+6)
4,4,7,マテンロウレオ,牡4,58.0,横山典,1:57.8,2,8,31.4,35.4,栗東昆,476(0)
5,1,2,マリアエレーナ,牝5,56.0,浜中,1:57.9,3/4,6,12.2,35.0,栗東吉田,428(+4)
6,1,1,ジェラルディーナ,牝5,56.0,岩田望,1:58.0,1/2,5,8.5,34.9,栗東斉藤崇,472(+2)
7,7,14,ヒシイグアス,牡7,58.0,松山,1:58.0,1/2,4,8.1,35.4,美浦堀,486(-18)
8,2,4,ノースブリッジ,牡5,58.0,岩田康,1:58.1,クビ,7,15.8,35.5,美浦奥村武,488(-8)
9,3,6,ヴェルトライゼンデ,牡6,58.0,川田,1:58.1,クビ,3,6.6,35.3,栗東池江,498(-2)
10,5,10,ポタジェ,牡6,58.0,坂井,1:58.1,ハナ,12,48.5,35.5,栗東友道,472(-6)
11,4,8,ラーグルフ,牡4,58.0,戸崎圭,1:58.2,1/2,9,31.6,34.9,美浦宗像,494(-10)
12,2,3,モズベッロ,牡7,58.0,西村淳,1:58.2,ハナ,16,370.1,34.9,栗東森田,498(+10)
13,6,12,キラーアビリティ,牡4,58.0,団野,1:58.3,クビ,11,41.1,35.2,栗東斉藤崇,474(0)
14,3,5,ワンダフルタウン,牡5,58.0,和田竜,1:58.9,4,15,326.2,35.4,栗東高橋忠,472(-2)
15,8,16,ノースザワールド,牡5,58.0,北村友,1:59.3,2.1/2,14,166.2,37.0,栗東大久保,478(0)
16,8,15,ヒンドゥタイムズ,セ7,58.0,池添,1:59.5,1.1/4,13,150.9,36.6,栗東斉藤崇,466(-2)
