馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スカイストライプス,牡3,ルメー,栗東・安田,差し,2.5,1,3,3歳1勝クラス,35.7,494(0),阪神,48,中6週,Y,,3,コントレイル,Equal Stripes,,
2,2,サムシングニュー,牡3,吉田豊,美浦・鹿戸,先行,182.2,13,8,,39.5,474(+2),新潟,21,中2週,Y,,3,エイシンフラッシュ,タートルボウル,,
3,3,ランニングビーチ,牡3,木幡巧,美浦・牧,差し,133.7,11,6,3歳1勝クラス,39.4,462(-6),中山,41,中5週,Y,,3,ルヴァンスレーヴ,デュランダル,,
4,3,テイクオンミー,牡3,津村,美浦・水野,逃げ,37.3,8,5,3歳1勝クラス,37.7,508(-4),東京,28,中3週,Y,,3,シルバーステート,Siyouni,,
5,4,ゴールドバローズ,牡3,荻野極,栗東・渡辺,先行,36.7,7,1,3歳未勝利,38.1,512(0),福島,28,中3週,Y,,3,ゴールドドリーム,Yes It's True,,
6,4,リュウカルネ,牡3,横山武,美浦・伊藤圭,先行,2.8,2,1,2歳新馬,37.6,522(+20),札幌,266,中37週,Y,Y,1,ドレフォン,アドマイヤムーン,,
7,5,タケルムサシ,牡3,佐々木,美浦・斎藤誠,先行,13.1,6,3,3歳1勝クラス,36.6,494(+6),東京,28,中3週,Y,,3,ルヴァンスレーヴ,ダイワメジャー,,B
8,5,ホーナー,牡3,長浜,美浦・栗田,先行,181.8,12,9,3歳1勝クラス,40.7,472(0),京都,97,中13週,Y,,2,Improbable,Pure Prize,,B
9,6,インディヴァイン,牡3,レーン,美浦・林,先行,11.1,5,1,3歳未勝利,39.4,538(+12),中山,84,中11週,Y,,2,インディチャンプ,キンシャサノキセキ,,
10,6,フレイムスター,牡3,北村宏,栗東・清水久,,11.0,4,5,,34.2,518(0),阪神,56,中7週,Y,,3,ドレフォン,ディープインパクト,,B
11,7,ファイアマン,牡3,,美浦・上原博,追込,7.0,3,6,3歳1勝クラス,38.2,496(+2),中山,70,中9週,Y,,3,ディスクリートキャット,パイロ,,B
12,7,メディチパワー,牡3,ディー,美浦・中川,先行,54.4,9,1,3歳未勝利,38.9,480(+6),中山,35,中4週,Y,,3,フィレンツェファイア,ハーツクライ,,
13,8,アミラル,牡3,国分優,栗東・渡辺,差し,127.5,10,6,3歳1勝クラス,38.1,476(-2),京都,28,中3週,Y,,3,ルヴァンスレーヴ,ヘニーヒューズ,,
14,8,ランブリングマン,牡3,石川,栗東・前川,先行,230.7,14,12,3歳1勝クラス,39.0,470(-6),東京,13,中1週,Y,,2,アポロケンタッキー,アドマイヤムーン,,
