コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,5(3,8,9)(7,13,14)(6,16)(10,15,4)11-12,2"
4コーナー,"1-(3,5)(8,9)-(6,7)(11,13)(10,14,16)(12,15,4)2"
