券種,組み合わせ,配当,人気
単勝,7,210,1
複勝,7,150,1
複勝,1,480,7
複勝,3,6890,15
枠連,1-4,2100,9
馬連,1-7,2610,11
ワイド,1-7,970,10
ワイド,3-7,27160,75
ワイド,1-3,46540,91
馬単,7-1,3250,11
3連複,1-3-7,231260,208
3連単,7-1-3,511330,734
