馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サツキノジョウ,牝3,三浦,美浦・武井,先行,18.9,8,10,,37.0,434(0),東京,92,中12週,Y,,3,レイデオロ,フジキセキ,
2,2,ジェロニモス,牡3,戸崎圭,栗東・中村,先行,2.7,1,3,,34.6,486(+10),京都,71,中9週,Y,,3,ルーラーシップ,タートルボウル,
3,3,キャントウェイト,牡3,丸山,美浦・萱野,差し,5.9,3,5,3歳以上1勝クラス,36.8,448(-6),福島,15,中1週,Y,,3,ゴールドシップ,アグネスデジタル,
4,4,ダノンティアラ,牝5,柴田善,美浦・大竹,差し,45.8,9,8,3歳以上1勝クラス,35.8,460(-6),福島,7,連闘,Y,,3,ドゥラメンテ,New Approach,
5,4,コスモバイオレット,牝4,柴田大,美浦・松永康,先行,213.5,13,10,4歳以上1勝クラス,36.1,448(+2),新潟,85,中11週,Y,,3,デクラレーションオブウォー,ディープインパクト,
6,5,ゼアズノープレイス,牡5,的場,美浦・的場,追込,210.3,12,9,,40.0,492(-16),小倉,155,中21週,Y,,3,アスカクリチャン,スペシャルウィーク,
7,5,ネビュルーズ,牡4,菅原明,美浦・鹿戸,差し,6.8,4,6,4歳以上1勝クラス,35.8,486(+4),福島,105,中14週,Y,,3,ジャスタウェイ,マクフィ,
8,6,ローブエリタージュ,牝5,石川,美浦・手塚,差し,4.2,2,3,4歳以上1勝クラス,34.9,408(+12),中山,99,中13週,Y,,3,ディープインパクト,ウォーエンブレム,
9,6,アルマーレシチー,牡3,田辺,美浦・上原博,逃げ,57.0,11,10,ジュライス,47.1,540(0),川崎,19,中2週,,,1,ロジャーバローズ,ルーラーシップ,
10,7,レッドテリオス,牡3,,美浦・古賀,追込,13.3,6,10,3歳以上1勝クラス,35.7,470(+4),東京,28,中3週,Y,,3,ジャスタウェイ,Efisio,
11,7,キューティクローム,牝3,吉田豊,美浦・中舘,先行,15.5,7,1,3歳未勝利,36.4,432(+14),中山,105,中14週,Y,,2,カリフォルニアクローム,キングカメハメハ,
12,8,ケイツークローン B,セ4,菊沢,美浦・清水英,先行,13.0,5,2,3歳以上1勝クラス,35.7,454(-6),福島,15,中1週,Y,,3,ラブリーデイ,ケイムホーム,
13,8,オーシャンズヨリ,牡5,藤田菜,美浦・竹内,,54.7,10,10,,35.8,476(+4),東京,50,中6週,Y,,3,ドゥラメンテ,ダンシングブレーヴ,
