馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,レッドテリオス,牡3,三浦,美浦・古賀,差し,7.8,4,3,,34.4,466(0),中山,71,中9週,Y,,3,ジャスタウェイ,Efisio,,
2,2,アスクカムオンモア,牡3,西塚,栗東・藤原,先行,2.0,1,3,,33.8,488(-2),東京,50,中6週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
3,3,トーセンウォルト,牡4,佐藤,美浦・杉浦,差し,306.9,13,9,,34.1,468(-2),東京,22,中2週,Y,,3,トーセンレーヴ,Tiger Hill,,
4,4,マイネルフォルツァ,牡4,石橋脩,美浦・金成,差し,47.1,8,6,4歳以上1勝クラス,33.8,516(+4),東京,28,中3週,Y,,3,ゴールドシップ,グラスワンダー,,
5,4,アンノウンレディ,牝4,,美浦・清水英,先行,231.5,12,11,3歳以上1勝クラス,37.2,456(+2),東京,14,中1週,Y,,3,ルーラーシップ,ステイゴールド,,
6,5,ゴールドシーン,セ4,津村,美浦・林,差し,16.5,5,5,4歳以上1勝クラス,34.8,456(0),東京,56,中7週,Y,,3,エピファネイア,ダイワメジャー,,
7,5,リックスター,牝4,荻野極,美浦・鹿戸,先行,49.9,9,7,3歳以上1勝クラス,34.0,460(+6),東京,22,中2週,Y,,3,エピファネイア,ハーツクライ,,
8,6,ケイツークローン,セ4,菊沢,美浦・清水英,,99.9,11,13,4歳以上1勝クラス,38.4,460(0),福島,77,中10週,Y,,3,ラブリーデイ,ケイムホーム,,B
9,6,ホウオウムサシ,牡4,野中,美浦・蛯名正,差し,6.1,3,2,4歳以上1勝クラス,34.1,448(+4),中京,105,中14週,Y,,3,ドゥラメンテ,ホワイトマズル,,
10,7,ミヤビブレイブ,牝4,横山琉,美浦・小島,差し,27.0,7,1,3歳未勝利,35.8,468(+10),函館,358,中50週,Y,Y,3,ハービンジャー,キングカメハメハ,,
11,7,ベストミーエヴァー,牝3,オシェ,美浦・国枝,差し,3.9,2,3,,34.3,486(-2),東京,56,中7週,Y,,3,No Nay Never,Galileo,,
12,8,ヒシルリアン,牡4,田辺,美浦・宮田,差し,78.2,10,7,,34.0,500(+4),新潟,43,中5週,Y,,3,キズナ,Siyouni,,
13,8,ツルマウカタチ,牡3,石川,美浦・手塚,差し,22.3,6,6,,35.0,460(-6),福島,78,中10週,Y,,3,ヤングマンパワー,キングヘイロー,,
