券種,組み合わせ,配当,人気
単勝,9,480,2
複勝,9,170,2
複勝,6,910,13
複勝,5,110,1
枠連,3-5,470,1
馬連,6-9,16330,33
ワイド,6-9,3620,36
ワイド,5-9,250,1
ワイド,5-6,1990,23
馬単,9-6,23390,53
3連複,5-6-9,7990,24
3連単,9-6-5,103580,256
