着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,コントラポスト,牡3,57.0,田辺,1:33.2,,1,3.0,34.4,美浦菊沢,464(+2)
2,8,16,サイルーン,セ4,58.0,ムーア,1:33.3,1/2,4,8.2,34.5,美浦堀,470(+6)
3,1,1,テンノメッセージ,牝3,55.0,坂井,1:33.7,2.1/2,3,5.4,35.4,栗東高柳大,478(+10)
4,2,4,ライラスター,セ4,58.0,マーカ,1:33.7,ハナ,9,36.3,35.2,美浦木村,478(-10)
5,6,12,グラニット,牡3,57.0,佐々木,1:33.8,3/4,6,10.3,35.8,美浦大和田,472(+10)
6,5,9,スタニングスター,牝4,56.0,ルメー,1:33.8,ハナ,5,9.1,35.1,美浦田村,460(+14)
7,1,2,アルファウェーブ,セ6,58.0,北村宏,1:34.0,1.1/4,10,39.1,35.7,美浦辻,538(-2)
8,7,13,バーンパッション,牡6,58.0,永野,1:34.1,1,15,508.4,34.6,美浦天間,484(+6)
9,3,6,フェイト,牡3,57.0,川田,1:34.3,1.1/4,2,4.2,36.2,栗東矢作,492(-2)
10,3,5,トゥーサン,牝4,56.0,吉田豊,1:34.4,アタマ,12,211.0,35.3,美浦高橋文,456(0)
11,4,8,カルタゴ,牝5,56.0,田中勝,1:34.4,ハナ,11,122.7,35.8,美浦小島,464(0)
12,8,15,ポリーフォリア,牝3,55.0,横山武,1:34.4,クビ,8,21.9,36.4,美浦鈴木伸,488(-2)
13,7,14,ラーテル,セ3,57.0,丸田,1:34.5,クビ,14,503.3,35.5,美浦南田,466(-3)
14,4,7,エスジープリンセス,牝5,56.0,藤田菜,1:34.5,ハナ,13,211.7,35.2,美浦和田勇,484(+10)
15,2,3,サザンステート,牡4,58.0,戸崎圭,1:34.6,1,7,18.0,36.3,美浦上原佑,488(+6)
16,6,11,ネバーゴーンアウト,セ6,58.0,柴田大,1:34.7,1/2,16,510.2,35.7,美浦粕谷,488(+6)
