馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ニシノコイネガイ,牝2,野中,美浦・伊坂,,58.9,7,,,,438(0),,,,,,,タリスマニック,ディープインパクト,,
2,1,テントウムシサンバ,牝2,大江比,美浦・石栗,,121.8,11,,,,488(0),,,,,,,ロジャーバローズ,ハービンジャー,,
3,2,ソナタン,牡2,川田,美浦・和田勇,,4.5,2,,,,452(0),,,,,,,レッドファルクス,ディープインパクト,,
4,2,ココロエ,牝2,杉原,美浦・斎藤誠,,87.0,8,,,,396(0),,,,,,,スワーヴリチャード,ステイゴールド,,
5,3,ポッドロルフ,牡2,吉田豊,美浦・小野,,131.9,13,,,,448(0),,,,,,,モズアスコット,ロードカナロア,,
6,3,アッケシ,牡2,石橋脩,栗東・西園正,,12.3,4,,,,454(0),,,,,,,Blue Point,Interprete,,
7,4,スパディール,セ2,石神道,美浦・武井,,111.5,10,,,,424(0),,,,,,,サトノクラウン,フジキセキ,,
8,4,マックアルイーン,牡2,ルメー,美浦・木村,,1.6,1,,,,518(0),,,,,,,Blue Point,Winker Watson,,
9,5,コンパクトファイト,牡2,石田,美浦・天間,,273.0,15,,,,416(0),,,,,,,ディスクリートキャット,ディープスカイ,,
10,5,サンパギータチャン,牝2,佐藤,美浦・杉浦,,313.0,16,,,,388(0),,,,,,,ダノンレジェンド,ジャングルポケット,,
11,6,ロゴモコ,牝2,原田和,美浦・小野,,105.2,9,,,,440(0),,,,,,,ロゴタイプ,ディスクリートキャット,,
12,6,フェリスナビダ,牝2,小林脩,美浦・本間,,187.4,14,,,,460(0),,,,,,,ファインニードル,ホワイトマズル,,
13,7,メモリーフィルム,牝2,嶋田,美浦・矢嶋,,126.3,12,,,,406(0),,,,,,,ディスクリートキャット,ロードカナロア,,
14,7,ミッキーショット,牡2,坂井,栗東・矢作,,7.9,3,,,,480(0),,,,,,,エピファネイア,Sakhee,,
15,8,ランヴェルセ,牡2,武藤,美浦・武藤,,15.8,5,,,,460(0),,,,,,,バゴ,ブライアンズタイム,,
16,8,アセンディア,牝2,菅原明,美浦・宗像,,18.1,6,,,,430(0),,,,,,,キンシャサノキセキ,スウェプトオーヴァーボード,,
