馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サンマルグレイト,牡4,大江圭,美浦・佐藤吉,先行,4.6,2,2,障害4歳以上未勝利,13.5,448(-6),中山,20,中2週,Y,,3,グレーターロンドン,ハービンジャー,,
2,2,キタノブレイド,牡5,上野,美浦・萱野,先行,5.4,4,2,障害4歳以上未勝利,13.4,474(-2),小倉,49,中6週,Y,,3,カレンブラックヒル,Woodman,,
3,3,スズカワールド,牡5,中村,栗東・大橋,先行,13.7,6,7,障害4歳以上未勝利,13.6,514(-4),小倉,69,中9週,Y,,3,ワールドエース,ヨハネスブルグ,,
4,3,ガイフウカイセイ,牡5,五十嵐,美浦・松山,,5.2,3,5,障害4歳以上未勝利,13.4,532(-8),小倉,90,中12週,Y,,3,ミッキーアイル,シンボリクリスエス,,
5,4,クリノエイブラハム,牡4,井上,美浦・的場,差し,391.2,14,13,障害3歳以上未勝利,14.1,500(-2),阪神,114,中15週,Y,,3,アスカクリチャン,プリサイスエンド,,
6,4,フジフォンテ,牡5,石神深,美浦・粕谷,差し,36.4,9,10,4歳以上1勝クラス,39.4,464(-4),中山,48,中6週,Y,,3,ロージズインメイ,メイショウオウドウ,,
7,5,ボールズピラミッド,牡4,金子,美浦・戸田,差し,254.3,13,8,障害4歳以上未勝利,14.1,480(-10),中山,41,中5週,Y,,3,イスラボニータ,Sharp Humor,,
8,5,アメリカンピース,セ6,水沼,栗東・音無,差し,71.8,11,8,障害4歳以上未勝利,13.7,456(-2),小倉,49,中6週,Y,,3,Tapit,Ghostzapper,,
9,6,メイショウキョウジ,牡9,森一,栗東・角田,先行,3.1,1,3,障害4歳以上未勝利,13.4,472(-10),小倉,49,中6週,Y,,3,ダイワメジャー,Kris S.,,
10,6,トップスターサン,牡6,小野寺,栗東・小椋,差し,34.3,8,12,,38.4,514(+4),小倉,70,中9週,Y,,3,I Am Invincible,Ad Valorem,,
11,7,ルイナールカズマ,牡5,坂口,美浦・高橋文,追込,158.9,12,11,障害4歳以上未勝利,13.8,506(-2),小倉,98,中13週,Y,,3,ブラックタイド,エンパイアメーカー,,
12,7,ケルンコンサート,牡5,黒岩,栗東・森秀,差し,63.3,10,7,4歳以上2勝クラス,37.3,474(-12),東京,76,中10週,Y,,3,Mohaymen,Smart Strike,,
13,8,プラチナムレイアー,牡6,小牧加,栗東・吉岡,差し,7.1,5,4,障害4歳以上未勝利,13.6,496(-6),中山,20,中2週,Y,,3,マツリダゴッホ,アグネスデジタル,,B
14,8,ローディアマント,セ4,,美浦・尾関,差し,29.3,7,8,障害4歳以上未勝利,13.6,476(-2),小倉,62,中8週,Y,,3,サトノダイヤモンド,New Approach,,
