馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サハラヴァンクール B,牡6,永野,美浦・和田勇,追込,29.6,10,3,,37.4,482(+2),函館,14,中1週,Y,,3,パイロ,ネオユニヴァース,
2,2,ビーアイオラクル,牡5,横山武,栗東・牧田,先行,3.7,1,2,,37.9,490(0),函館,35,中4週,Y,,3,エスポワールシチー,ヨハネスブルグ,
3,3,タケルペガサス B,牡6,岩田康,美浦・加藤征,先行,18.9,9,8,,38.7,496(+4),函館,28,中3週,Y,,3,ダンカーク,ダイワメジャー,
4,3,アセレラシオン,牡3,鮫島駿,栗東・浜田,先行,5.5,3,1,3歳以上1勝クラス,37.8,526(+4),函館,22,中2週,Y,,3,ドレフォン,ハーツクライ,
5,4,グランドエスケープ,牡3,水口,栗東・藤沢,,4.4,2,1,3歳以上1勝クラス,37.8,468(0),函館,21,中2週,Y,,3,マジェスティックウォリアー,ネオユニヴァース,
6,4,サヴァビアン,牡6,小林凌,栗東・羽月,差し,105.9,13,8,,38.5,436(-2),福島,85,中11週,Y,,3,カレンブラックヒル,フサイチコンコルド,
7,5,レッドラグラス,牡4,藤岡佑,栗東・中内田,先行,9.1,5,1,4歳以上1勝クラス,36.5,494(+14),中京,112,中15週,Y,,3,リオンディーズ,Shackleford,
8,5,シャドウレディー,牝4,北村友,美浦・金成,先行,38.1,11,3,,37.0,434(-10),函館,22,中2週,Y,,3,ロードカナロア,クロフネ,
9,6,コパノアントニオ,牡3,高杉,栗東・梅田,先行,17.4,8,4,,37.7,472(+2),函館,14,中1週,Y,,3,コパノリッキー,スタチューオブリバティ,
10,6,テンクウジョー,牡3,横山和,美浦・小西,差し,15.7,7,1,3歳以上1勝クラス,38.6,480(+8),函館,29,中3週,Y,,3,マクフィ,ブラックタイド,
11,7,ベイパーコーン,セ5,角田河,栗東・鈴木孝,先行,79.8,12,6,,36.8,464(-6),函館,14,中1週,Y,,3,シニスターミニスター,ブラックホーク,
12,7,ディサイド B,牡5,三浦,栗東・高野,差し,117.4,14,7,,37.9,488(-2),函館,14,中1週,Y,,3,ディープインパクト,Unbridled's Song,
13,8,メリタテス,牝4,菱田,栗東・矢作,逃げ,7.7,4,4,,37.7,428(-4),函館,28,中3週,Y,,3,American Pharoah,Tapit,
14,8,スズカマジェスタ,牡5,佐々木,栗東・須貝,差し,13.1,6,3,,37.5,442(+4),函館,28,中3週,Y,,3,マジェスティックウォリアー,ドリームジャーニー,
