着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,4,サンテックス,牡4,58.0,川田,1:50.4,,3,5.7,36.3,栗東浜田,536(+26)
2,7,13,パーサヴィアランス,牡5,58.0,坂井,1:50.4,クビ,10,20.2,36.0,栗東西村,452(-14)
3,2,3,マリアナトレンチ,牡4,58.0,松山,1:50.6,1.1/4,1,4.1,35.8,栗東音無,472(-6)
4,7,14,フミヤングフェイス,牡4,58.0,松本,1:50.7,1/2,6,14.9,36.2,栗東新谷,502(-14)
5,4,8,ダッシュダクラウン,セ6,58.0,藤岡佑,1:50.9,1.1/4,2,5.1,35.7,栗東武英,464(+2)
6,1,1,テーオーレガシー,牡4,58.0,秋山稔,1:51.0,3/4,5,14.7,37.2,栗東宮,508(-2)
7,8,15,シュガーコルト,セ5,58.0,ムルザ,1:51.1,クビ,9,19.8,36.9,栗東寺島,502(-10)
8,6,11,シゲルショウグン,牡4,58.0,永島,1:51.2,1/2,4,6.5,37.4,栗東大橋,496(+4)
9,3,6,マコトゴコタイ,牡6,58.0,大野,1:51.2,アタマ,16,308.7,36.7,栗東鮫島,502(-2)
10,1,2,ルーパステソーロ,牡6,58.0,菊沢,1:51.3,1.1/4,15,182.8,36.3,美浦千葉,546(0)
11,4,7,シャドウアイル,セ5,58.0,三浦,1:51.7,2.1/2,12,56.1,36.9,栗東斉藤崇,478(0)
12,6,12,カフェカルマ,牡5,58.0,菅原明,1:52.4,4,11,47.6,36.8,美浦古賀,542(-2)
13,8,16,ミヤジシャルマン,牡4,58.0,富田,1:52.6,1.1/4,7,16.7,38.4,栗東川村,502(+2)
14,3,5,ホウオウユニコーン,牡5,58.0,岩田康,1:52.6,アタマ,13,56.8,37.1,美浦奥村武,476(0)
15,5,10,ショウサンキズナ,牡5,58.0,池添,1:52.7,1/2,8,18.9,38.7,栗東松下,520(-6)
16,5,9,コスモコラッジョ,牡6,58.0,丸山,1:54.7,大,14,147.3,40.8,美浦嘉藤,508(-2)
