馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タイセイルビー,牝3,小林美,美浦・千葉,差し,7.0,5,8,3歳未勝利,34.8,450(-2),函館,22,中2週,Y,,3,サトノダイヤモンド,Awesome Again,,B
2,2,ケンブリッジ,セ3,桑村真,美浦・水野,追込,182.0,10,13,3歳未勝利,47.1,484(-14),東京,161,中22週,Y,,1,ノーブルミッション,キンシャサノキセキ,,
3,3,タイガーゲイト,牡3,長浜,美浦・大和田,差し,242.6,11,12,3歳未勝利,42.6,486(+6),新潟,71,中9週,Y,,3,リオンディーズ,ディープインパクト,,B
4,4,アンミックス,牝3,鮫島駿,栗東・高柳大,,4.9,3,7,3歳未勝利,39.8,438(-8),函館,36,中4週,Y,,3,パイロ,ヨハネスブルグ,,
5,5,メイショウタイザン,牡3,横山琉,栗東・高橋忠,先行,6.7,4,4,3歳未勝利,38.2,464(+6),函館,28,中3週,Y,,3,ミッキーアイル,メイショウボーラー,,
6,6,ショウナンタヅナ,牡3,池添,美浦・武市,差し,9.0,6,6,3歳未勝利,37.8,470(+8),福島,22,中2週,Y,,3,ドレフォン,フジキセキ,,
7,6,ロスニーニョス,牡3,古川吉,栗東・大根田,差し,69.1,9,8,3歳未勝利,38.9,458(-2),函館,14,中1週,Y,,3,レイデオロ,アグネスタキオン,,
8,7,クルビデンス,牡3,佐々木,美浦・菊川,差し,37.2,8,6,3歳未勝利,35.4,470(+6),函館,43,中5週,Y,,3,アメリカンペイトリオット,アグネスタキオン,,B
9,7,シンエンドーツダ,牡3,原田和,美浦・萱野,差し,3.2,1,3,3歳未勝利,38.4,458(-4),函館,15,中1週,Y,,3,イスラボニータ,タートルボウル,,
10,8,セラサイト,牝3,舟山,栗東・茶木,先行,3.8,2,3,3歳未勝利,38.2,488(-2),函館,14,中1週,Y,,3,クリソベリル,Ghostzapper,,
11,8,ホウオウショパン,セ3,丹内,美浦・大竹,差し,27.1,7,15,3歳未勝利,40.4,522(+2),福島,14,中1週,Y,,1,ベンバトル,ダンスインザダーク,,
