着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,エコロデュエル,牡6,63.0,草野,4:50.5,,5,6.2,13.6,美浦岩戸,476(-2)
2,1,1,ネビーイーム,牡7,63.0,小坂,4:51.8,8,6,16.2,13.7,栗東佐々木,536(+2)
3,6,8,インプレス,牡6,63.0,小牧加,4:52.2,2.1/2,4,5.8,13.7,栗東佐々木,524(-2)
4,4,4,ジューンベロシティ,牡7,63.0,森一,4:53.3,7,2,3.8,13.8,栗東武英,470(+2)
5,3,3,マイネルグロン,牡7,63.0,石神深,4:54.0,4,1,3.4,13.8,美浦青木,516(-6)
6,5,6,スマイルスルー,牡5,63.0,高田,4:54.1,クビ,3,4.0,13.8,栗東斉藤崇,528(+4)
7,5,5,アランデル,セ7,63.0,上野,4:54.7,3.1/2,7,37.8,13.8,美浦大竹,538(-4)
8,8,12,ピーターサイト,牡5,63.0,伴,4:56.3,10,12,263.2,13.9,美浦村田,476(-4)
9,7,9,プラチナドリーム,牡6,63.0,中村,4:56.7,2.1/2,11,242.2,13.9,美浦菊川,476(-4)
10,7,10,ザレストノーウェア,牡7,63.0,五十嵐,4:58.0,8,10,187.4,14.0,美浦新開,472(-4)
11,2,2,テイエムタツマキ,牡7,63.0,黒岩,5:04.6,大,9,119.6,14.3,栗東武英,512(+4)
中止,8,11,バーンパッション,牡8,63.0,大江圭,,,8,56.5,,美浦天間,480(-10)
