馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,イングランドアイズ,牝5,,栗東・安田,差し,6.9,3,11,,36.7,460(+2),小倉,28,中3週,Y,,3,Kingman,ハーツクライ,
2,2,タイセイミッション B,牡4,,美浦・伊藤圭,先行,46.1,10,5,4歳以上2勝クラス,34.7,518(-10),東京,20,中2週,Y,,3,キタサンブラック,ノヴェリスト,
3,3,コルレオニス,牡4,鮫島駿,栗東・友道,逃げ,4.2,2,1,4歳以上1勝クラス,35.4,458(-4),京都,26,中3週,Y,,3,レイデオロ,ファルブラヴ,
4,4,ブリタニア,牡5,川田,栗東・杉山佳,差し,2.0,1,2,,35.0,506(0),京都,20,中2週,Y,,3,ハービンジャー,クロフネ,
5,5,スターリングアップ,牝4,池添,栗東・松永幹,差し,9.3,4,5,,36.1,440(+6),京都,20,中2週,Y,,3,ブリックスアンドモルタル,Frankel,
6,5,ヴァンルーラー B,牝6,吉村,栗東・河嶋,先行,59.0,11,8,,37.9,468(+2),京都,20,中2週,Y,,3,ルーラーシップ,Forest Camp,
7,6,サダムオプシス,牡4,和田竜,栗東・平田,差し,16.5,6,13,,37.7,466(-2),小倉,28,中3週,Y,,3,ルーラーシップ,サムライハート,
8,6,キャリーハピネス,牡5,西村淳,栗東・河嶋,差し,26.3,7,6,,35.8,498(+4),小倉,14,中1週,Y,,3,ヤマカツエース,ダンスインザダーク,
9,7,ベレザニーニャ,牝5,松若,栗東・小崎,,40.9,9,8,,36.1,484(+2),中京,41,中5週,Y,,3,アメリカンペイトリオット,Leroidesanimaux,
10,7,パンデアスカル B,牡5,,栗東・小椋,先行,30.4,8,4,4歳以上2勝クラス,34.8,490(-4),京都,26,中3週,Y,,3,モーリス,ステイゴールド,
11,8,ダノンフロイデ B,牡6,松山,栗東・坂口,差し,14.7,5,10,4歳以上2勝クラス,40.4,488(-2),京都,21,中2週,Y,,3,キングカメハメハ,Storm Cat,
12,8,リリーブライト,牡7,荻野琢,美浦・西田,差し,173.6,12,6,,35.7,476(-2),中京,41,中5週,Y,,3,ハーツクライ,American Post,
