着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ロジリオン,牡4,58.0,松山,1:33.8,,3,5.3,34.3,美浦古賀,498(-4)
2,3,5,デビットバローズ,セ6,56.0,北村友,1:33.9,クビ,6,12.7,34.5,栗東上村,512(-10)
3,2,3,ニホンピロキーフ,牡5,56.0,田口,1:34.0,1,2,5.2,34.4,栗東大橋,498(+16)
4,1,1,ヤマニンサンパ,牡7,56.0,幸,1:34.1,クビ,11,32.1,34.2,栗東斉藤崇,486
5,6,12,コントラポスト,牡5,55.0,国分優,1:34.1,アタマ,8,18.4,34.4,美浦菊沢,474(+2)
6,6,11,アスクコンナモンダ,牡6,57.5,Aルメ,1:34.1,クビ,5,8.2,34.8,栗東中内田,462(+4)
7,2,4,コンクシェル,牝5,55.0,吉村,1:34.2,クビ,10,27.7,35.3,栗東清水久,480(+4)
8,3,6,ノースザワールド,牡7,54.0,高杉,1:34.2,クビ,16,79.8,34.5,美浦斎藤誠,496(-8)
9,8,15,ラケマーダ,牡5,55.0,西村淳,1:34.2,クビ,12,50.0,34.1,栗東千田,502(+12)
10,4,8,トランキリテ,牡6,56.0,武豊,1:34.4,1,9,19.5,33.9,栗東松永幹,476(+8)
11,7,13,アナゴサン,牡7,56.0,松若,1:34.5,1/2,14,63.4,35.4,栗東牧田,486(+18)
12,4,7,ウインエーデル,牝5,53.0,和田竜,1:34.6,1/2,13,60.9,34.6,栗東吉田,454(-2)
13,7,14,ノーブルロジャー,牡4,57.5,岩田望,1:34.6,アタマ,4,6.6,34.7,栗東吉岡,498(0)
14,1,2,セッション,牡5,57.0,Mデム,1:34.8,1,7,14.4,35.5,栗東斉藤崇,532(+10)
15,5,9,ヒルノローザンヌ,牝6,52.0,酒井,1:35.5,4,15,64.4,35.1,栗東西村,490(-2)
中止,5,10,サンライズロナウド,牡6,56.0,横山典,,,1,4.9,,栗東安田,494(+8)
