馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,キミノナハマリア,牝3,鮫島駿,栗東・千田,先行,2.3,1,2,,33.4,510(+4),京都,21,中2週,Y,,3,ハービンジャー,ヴィクトワールピサ,
2,2,ベリーヴィーナス,牝4,松山,栗東・鈴木孝,,7.0,4,8,,37.4,492(+4),中京,111,中15週,Y,,3,キズナ,New Approach,
3,3,ビルボードクィーン,牝5,松若,栗東・小崎,差し,120.5,10,7,,36.1,456(+2),京都,14,中1週,Y,,3,ルーラーシップ,ブライアンズタイム,
4,4,スタティスティクス,牝4,Ｍデム,栗東・石坂,先行,5.3,3,7,,35.3,458(0),東京,13,中1週,Y,,3,ハーツクライ,Congrats,
5,5,ヒットザシーン,牝5,和田竜,美浦・畠山,先行,91.4,9,8,,36.0,482(-4),東京,13,中1週,Y,,3,スクリーンヒーロー,アグネスデジタル,
6,6,ワレハウミノコ,牝3,藤岡佑,栗東・武英,差し,23.7,7,5,,36.9,440(-20),札幌,62,中8週,Y,,3,キタサンブラック,Pure Prize,
7,7,ファジェス,牝5,斎藤,栗東・安田隆,追込,51.8,8,9,,33.0,492(0),新潟,91,中12週,Y,,3,モーリス,タニノギムレット,
8,7,ラスマドレス,牝4,北村友,栗東・安田隆,差し,3.7,2,1,3歳以上1勝クラス,33.8,466(+8),阪神,47,中6週,Y,,3,モーリス,ロックオブジブラルタル,
9,8,シンシアリダーリン,牝5,角田河,栗東・上村,差し,18.7,6,4,,34.2,450(-4),阪神,41,中5週,Y,,3,ドリームジャーニー,Kingmambo,
10,8,ウインミニヨン,牝5,西村淳,栗東・長谷川,先行,10.6,5,4,,34.3,426(+2),阪神,55,中7週,Y,,3,ダノンシャンティ,ブライアンズタイム,
