コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(6,9,10,*13)-11,12,14,1,15-(5,7)-16(3,4,8)-2"
4コーナー,"(*6,9,13)10,11,12,14,15(1,7)-5-(16,8)3,4-2"
