馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ニシノミチアキ,牡3,,栗東・吉村,先行,31.9,8,1,3歳未勝利,38.2,476(-2),京都,13,中1週,Y,,3,ニューイヤーズデイ,マンハッタンカフェ,,
2,2,アローオブライト,牡3,西村淳,栗東・渡辺,先行,4.5,2,1,2歳未勝利,37.2,484(+24),札幌,189,中26週,Y,Y,2,ヘニーヒューズ,ワークフォース,,
3,3,リアルスター,牡3,田口,栗東・大橋,先行,43.8,10,1,3歳未勝利,39.6,544(+2),京都,20,中2週,Y,,3,ナダル,クロフネ,,
4,4,ソルトチューダ,牡3,古川吉,栗東・荒川,差し,114.8,12,1,3歳未勝利,39.0,490(-14),京都,21,中2週,Y,,3,ルーラーシップ,フジキセキ,,
5,5,バレンシア,牝3,鮫島駿,栗東・笹田,差し,40.0,9,1,2歳未勝利,40.2,438(+6),京都,125,中17週,Y,,2,ラニ,Distorted Humor,,
6,5,ポイントネモ,牡3,坂井,栗東・大久保,,9.8,6,1,3歳新馬,37.9,480(-8),京都,26,中3週,Y,,1,アメリカンペイトリオット,コロナドズクエスト,,
7,6,メイショウズイウン,牡3,武豊,栗東・本田,先行,2.6,1,1,3歳未勝利,37.8,490(-6),中京,55,中7週,Y,,3,ホッコータルマエ,エンパイアメーカー,,
8,6,シホノペルフェット,牡3,ルメー,栗東・寺島,先行,6.8,4,8,3歳1勝クラス,37.7,504(+2),京都,20,中2週,Y,,3,マジェスティックウォリアー,サクラバクシンオー,,B
9,7,スーパージョック,牡3,北村友,栗東・佐々木,先行,28.1,7,1,3歳未勝利,39.3,484(-4),京都,26,中3週,Y,,3,デクラレーションオブウォー,キングヘイロー,,
10,7,ソニックステップ,牡3,団野,栗東・高野,先行,6.6,3,4,3歳1勝クラス,36.1,522(+2),小倉,34,中4週,Y,,2,ドレフォン,ゴールドアリュール,,
11,8,レイナデアルシーラ,牝3,岩田望,栗東・西園正,,8.7,5,11,,38.8,504(+6),東京,105,中14週,Y,,3,ナダル,タートルボウル,,
12,8,ヴェーヌドール,牡3,富田,栗東・武英,先行,62.0,11,7,3歳1勝クラス,38.0,526(+2),京都,13,中1週,Y,,3,エピファネイア,First Samurai,,
