馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カイコウ,セ5,五十嵐,美浦・田島,逃げ,3.4,2,2,障害3歳以上未勝利,13.7,474(+6),京都,92,中12週,Y,,3,スクリーンヒーロー,エンパイアメーカー,,
2,2,アニージョ,セ7,草野,美浦・畠山,先行,160.7,11,11,障害4歳以上未勝利,13.9,538(+20),新潟,238,中33週,Y,Y,3,ケープブランコ,ゴールドアリュール,,
3,3,ネイチャーシップ,牡8,高田,美浦・根本,先行,10.8,6,7,障害3歳以上未勝利,13.9,518(+6),中山,28,中3週,Y,,3,ゴールドシップ,アルデバランII,,
4,3,サトノエピック,牡5,上野,美浦・国枝,先行,9.9,5,12,,42.3,538(+6),東京,91,中12週,Y,,3,キタサンブラック,Bellamy Road,,
5,4,プレミアブルー,牡4,中村,美浦・菊川,差し,245.8,13,8,3歳未勝利,33.7,472(+24),新潟,148,中20週,Y,,3,トーセンラー,マヤノトップガン,,
6,4,ワカムシャ,牡4,,美浦・矢野,差し,56.9,9,5,障害3歳以上未勝利,13.6,500(+8),東京,97,中13週,Y,,3,バゴ,ヴィクトワールピサ,,
7,5,アスクオンディープ,セ7,小牧加,栗東・前川,先行,3.1,1,2,障害3歳以上未勝利,14.0,492(0),中山,42,中5週,Y,,3,ディープインパクト,Curlin,,
8,5,ビッグショータイム,牡5,江田勇,美浦・土田,追込,231.9,12,12,障害3歳以上未勝利,14.9,506(+8),阪神,36,中4週,Y,,3,ワールドエース,キングカメハメハ,,
9,6,リードアクトレス,牝5,小野寺,栗東・安達,差し,83.4,10,10,障害3歳以上未勝利,14.2,492(0),中山,35,中4週,Y,,3,マジェスティックウォリアー,シンボリクリスエス,,
10,6,コスモアミマネラ,牡5,石神深,美浦・柄崎,,5.9,4,4,障害3歳以上未勝利,13.8,494(-4),中山,28,中3週,Y,,3,Study of Man,New Approach,,
11,7,ビジューブリランテ,セ8,坂口,美浦・浅利,先行,5.3,3,2,障害3歳以上未勝利,13.1,498(+4),福島,57,中7週,Y,,3,ディープブリランテ,ディープスカイ,,
12,7,ゴールデンステップ,牝5,金子,美浦・和田勇,差し,50.4,8,6,障害3歳以上未勝利,13.9,496(+2),中山,35,中4週,Y,,3,ブリックスアンドモルタル,トーセンダンス,,
13,8,サダージ,牝5,水沼,美浦・萱野,差し,280.0,14,14,,36.8,464(+18),福島,57,中7週,Y,,1,シュヴァルグラン,Tamayuz,,
14,8,クリアクォーツ,牡4,大江圭,美浦・的場,差し,36.7,7,3,障害3歳以上未勝利,13.9,476(0),阪神,21,中2週,Y,,3,タワーオブロンドン,アグネスデジタル,,
