コーナー,通過順
1コーナー,"3,7,11(2,10)6-8,1-4-(5,9)"
2コーナー,"3(7,11)(2,10)6-8,1-4-(5,9)"
3コーナー,"3(7,11)2,6-(10,1)8,4(5,9)"
4コーナー,"(*3,7,11)(6,2)1(10,4,5)-(8,9)"
