券種,組み合わせ,配当,人気
単勝,13,1170,6
複勝,13,420,7
複勝,12,460,8
複勝,8,180,2
枠連,8-8,10730,21
馬連,12-13,8840,35
ワイド,12-13,2460,37
ワイド,8-13,1000,9
ワイド,8-12,1410,16
馬単,13-12,15590,56
3連複,8-12-13,12870,46
3連単,13-12-8,90140,302
