券種,組み合わせ,配当,人気
単勝,2,220,1
複勝,2,140,1
複勝,1,330,7
複勝,6,210,4
枠連,1-2,1690,8
馬連,1-2,1590,5
ワイド,1-2,600,7
ワイド,2-6,410,3
ワイド,1-6,1510,20
馬単,2-1,2610,8
3連複,1-2-6,3370,11
3連単,2-1-6,12870,39
