馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ファムエレガンテ,牝3,丹内,栗東・中村,先行,2.3,1,1,,36.8,480(-2),新潟,28,中3週,Y,,3,Tiz the Law,Twirling Candy,
2,1,タツダイヤモンド,牡5,的場,美浦・的場,先行,148.6,15,13,,32.8,478(0),新潟,20,中2週,Y,,3,サトノダイヤモンド,サクラプレジデント,
3,2,ユスティニアン,牡7,西塚,栗東・小椋,差し,198.3,16,9,,36.6,438(+4),中山,63,中8週,Y,,3,シニスターミニスター,ロージズインメイ,
4,2,アメリカンマーチ,牡4,,栗東・池江,逃げ,13.3,6,8,,36.2,484(-4),小倉,126,中17週,Y,,3,Cajun Breeze,Distorted Humor,
5,3,ハンベルジャイト,牝5,永島,栗東・大久保,差し,66.9,10,7,,33.6,500(+6),新潟,90,中12週,Y,,3,ジャスタウェイ,クロフネ,
6,3,カフジエニアゴン,牝6,富田,栗東・杉山佳,先行,19.7,8,10,,37.2,514(-6),阪神,153,中21週,Y,,3,トランセンド,カネヒキリ,
7,4,シャカシャカシー,牡4,斎藤,栗東・茶木,先行,8.4,4,12,,38.7,524(+4),福島,216,中30週,Y,Y,3,ヘニーヒューズ,サクラバクシンオー,
8,4,ブレーザー,牡4,荻野極,美浦・伊坂,差し,6.3,3,5,,36.6,522(0),中山,48,中6週,Y,,3,シゲルカガ,Birdstone,
9,5,ミユキアイラブユー,セ6,横山琉,美浦・小島,差し,24.6,9,10,,35.7,566(+4),福島,133,中18週,Y,,3,ルーラーシップ,エンドスウィープ,
10,5,メイショウカゼマチ,牡5,中井,栗東・角田,,83.6,12,9,,35.3,458(+2),中京,83,中11週,Y,,3,ミッキーアイル,メイショウボーラー,
11,6,メイショウキルギス,牡4,長岡,栗東・高橋亮,,17.4,7,1,3歳以上2勝クラス,35.7,504(+12),札幌,104,中14週,Y,,3,アジアエクスプレス,ハーツクライ,
12,6,オソレ,牡4,野中,栗東・小崎,差し,144.5,14,2,山紫水明賞,36.4,466(-16),川崎,66,中8週,,,0,タニノギムレット,サムライハート,
13,7,ワークソング B,牡4,国分恭,栗東・牧浦,差し,5.9,2,4,,35.7,486(0),新潟,91,中12週,Y,,3,モーニン,フレンチデピュティ,
14,7,フラップシグナス,牡6,角田和,栗東・千田,追込,88.5,13,9,,35.6,490(-2),阪神,69,中9週,Y,,3,ローエングリン,ワイルドラッシュ,
15,8,ミラバーグマン,牝7,菊沢,栗東・西村,差し,78.6,11,8,,36.5,462(-4),新潟,91,中12週,Y,,3,サウスヴィグラス,スズカマンボ,
16,8,アマルナ B,牝5,石川,栗東・東田,先行,12.0,5,7,,37.7,462(-14),中山,48,中6週,Y,,3,American Pharoah,Northern Afleet,
