馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベイビーボス,牡6,菅原明,美浦・矢野,差し,97.2,11,14,,35.2,486(+6),函館,91,中12週,Y,,3,キンシャサノキセキ,シンボリクリスエス,
2,2,ワルツフォーラン B,牝6,丹内,美浦・小西,,15.9,6,2,,37.6,490(+10),阪神,91,中12週,Y,,3,ワイルドワンダー,テイエムオペラオー,
3,3,アティード,牡5,三浦,美浦・加藤士,先行,18.7,7,8,,38.7,516(0),中京,76,中10週,Y,,2,サウスヴィグラス,ロックオブジブラルタル,
4,4,カイアワセ,牝6,丸山,美浦・鈴木慎,差し,40.2,9,9,,37.1,464(+6),新潟,34,中4週,Y,,3,アイルハヴアナザー,サンデーサイレンス,
5,5,パウオレ,牝4,横山武,美浦・嘉藤,先行,2.3,1,1,,36.9,472(+2),福島,69,中9週,Y,,3,ヘニーヒューズ,ハードスパン,
6,5,サイクロトロン B,牡6,斎藤,栗東・音無,先行,8.9,4,5,,36.5,516(-6),新潟,140,中19週,Y,,3,ロードカナロア,サクラバクシンオー,
7,6,ファイアランス,牡6,津村,栗東・野中,逃げ,64.1,10,9,,39.4,506(-12),新潟,28,中3週,Y,,3,パイロ,Unbridled's Song,
8,6,オーヴァーネクサス B,牡6,西村淳,栗東・松下,差し,13.4,5,3,,38.7,492(-8),阪神,14,中1週,Y,,3,キズナ,Seeking the Gold,
9,7,サンライズアムール,牡4,池添,栗東・小林,先行,3.6,2,4,,36.0,518(0),阪神,111,中15週,Y,,3,モーリス,タイキシャトル,
10,7,クロパラントゥ B,セ5,江田照,美浦・加藤征,先行,121.8,12,15,,43.6,524(+2),中京,69,中9週,Y,,3,キズナ,Distorted Humor,
11,8,タガノクリステル B,牝4,戸崎圭,栗東・長谷川,先行,7.4,3,3,,38.2,484(+2),川崎,80,中10週,,,2,ドレフォン,アグネスタキオン,
12,8,フレッチア,牡8,ルメー,美浦・木村,先行,20.4,8,4,,33.7,492(-2),札幌,62,中8週,Y,,3,Dansili,Medicean,
