着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ジャスパーバローズ,牡3,56.0,丸山,1:53.8,,6,13.6,38.4,栗東清水久,496(+2)
2,4,6,ディアサクセサー,牡3,56.0,秋山真,1:54.1,2,1,2.5,40.1,栗東松永幹,518(-2)
3,4,7,スマートサニー,牡3,56.0,今村,1:54.2,クビ,4,10.5,39.5,栗東松永昌,456(-4)
4,6,11,コパノパサディナ,牡3,56.0,北村友,1:54.4,1.1/2,3,6.2,40.2,栗東村山,522(0)
5,7,12,カムランベイ,牡3,56.0,富田,1:54.4,ハナ,13,107.4,38.8,美浦岩戸,498(-8)
6,1,1,メイショウコボケ,牝3,54.0,松本,1:54.6,1.1/4,9,30.7,39.4,栗東河内,496(+2)
7,5,8,アレクサ,牡3,56.0,斎藤,1:54.7,クビ,5,12.3,39.3,美浦斎藤誠,492(-4)
8,3,4,タカサンフェイス,牡3,56.0,永島,1:54.7,クビ,12,61.2,39.0,栗東森田,474(-6)
9,8,15,レジュークレール,牝3,54.0,原,1:54.9,1.1/4,8,24.9,40.6,美浦青木,440(+4)
10,3,5,マルベリーシチー,牡3,56.0,菱田,1:55.0,アタマ,10,48.5,40.1,栗東橋口,466(-2)
11,5,9,ダイヤグラフ,牡3,56.0,荻野極,1:55.5,3,7,19.8,40.6,栗東角田,492(-6)
12,7,13,エリンアキレウス,牡3,56.0,秋山稔,1:56.0,3,14,128.6,40.9,美浦浅野,512(-2)
13,2,2,スマイルスルー,牡3,56.0,角田和,1:56.0,ハナ,11,60.6,40.9,栗東斉藤崇,510(+6)
14,8,14,コスモバラタ,牡3,56.0,丹内,1:56.6,3.1/2,15,257.8,40.8,美浦武市,456(-4)
15,6,10,ワンライトスター,牡3,56.0,浜中,1:57.6,6,2,4.0,42.3,栗東茶木,468(-6)
