コーナー,通過順
1コーナー,
2コーナー,"6,7(2,9,14)3(1,8,10,15)(5,16)(11,12)(4,13)"
3コーナー,"6(2,7)(9,14)(1,3,10)8(5,15)(16,11)4(13,12)"
4コーナー,"6-(2,7)(1,9,14)(3,10)(8,11)(5,15)4(13,16,12)"
