着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,マキシ,牡4,58.0,川田,2:25.9,,3,4.6,33.3,栗東辻野,500(-12)
2,1,1,ワイドエンペラー,牡6,58.0,ルメー,2:25.9,クビ,4,5.9,33.4,栗東藤岡,504(0)
3,2,2,コスモフリーゲン,牡4,58.0,横山武,2:26.1,1.1/4,2,4.2,33.9,美浦畠山,496(-2)
4,8,10,ハーツコンチェルト,牡4,58.0,モレイ,2:26.2,3/4,1,2.0,33.2,美浦武井,502
5,4,4,ビューティーウェイ,牝6,56.0,北村友,2:26.3,クビ,10,100.1,33.1,栗東西園翔,442(0)
6,3,3,ヤマニンエンディマ,牡4,58.0,大野,2:26.4,1/2,7,44.5,34.1,美浦辻,500(0)
7,7,7,ナイトインロンドン,牡4,58.0,田辺,2:26.4,ハナ,5,21.2,33.0,美浦大竹,478(+6)
8,5,5,ダノングロワール,牡7,58.0,オシェ,2:26.4,クビ,8,59.8,33.6,美浦国枝,496(-4)
9,6,6,メインクーン,牝4,56.0,津村,2:26.5,クビ,9,72.3,33.7,美浦林,434(0)
10,7,8,メイテソーロ,牡4,58.0,菅原明,2:26.9,2.1/2,6,41.7,33.5,美浦武市,498(+6)
