券種,組み合わせ,配当,人気
単勝,11,780,4
複勝,11,300,5
複勝,6,450,8
複勝,7,1170,11
枠連,4-7,1430,6
馬連,6-11,3920,16
ワイド,6-11,1510,21
ワイド,7-11,5520,50
ワイド,6-7,7590,64
馬単,11-6,8460,38
3連複,6-7-11,73010,174
3連単,11-6-7,269670,753
