コーナー,通過順
1コーナー,
2コーナー,"(1,*6)-7(8,9)-5,4,32,10"
3コーナー,"6-1=7(8,9)(4,3)-52,10"
4コーナー,"6-1=(8,7)(4,9)3-52,10"
