馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,チャイボーグ,牝6,藤懸,美浦・的場,差し,246.9,14,7,4歳以上2勝クラス,35.2,494(+2),東京,14,中1週,Y,,3,シャンハイボビー,スタチューオブリバティ,,
2,2,フィングステン,牝4,,栗東・橋田,差し,122.4,11,13,3歳以上1勝クラス,34.1,474(+4),中京,168,中23週,Y,,3,ドレフォン,ジャングルポケット,,
3,2,ウインラウダ,牡5,岩田望,栗東・梅田,差し,9.5,5,4,4歳以上1勝クラス,33.4,520(+4),京都,21,中2週,Y,,3,マクフィ,ステイゴールド,,
4,3,ワイドモヒート,牡5,高杉,栗東・藤岡健,,74.0,9,11,4歳以上1勝クラス,37.9,488(-22),福島,27,中3週,Y,,3,リアルスティール,ノヴェリスト,,
5,3,メイショウタクボク,牡6,太宰,栗東・高橋亮,差し,131.9,12,11,,36.1,472(+8),新潟,14,中1週,Y,,3,モーリス,Scat Daddy,,B
6,4,ピエタンツァ,牝4,武豊,栗東・松永幹,差し,8.9,3,6,4歳以上1勝クラス,33.8,482(+2),京都,112,中15週,Y,,3,エピファネイア,ハーツクライ,,
7,4,イフリーティア,牝4,斎藤,栗東・茶木,先行,243.3,13,13,4歳以上1勝クラス,39.2,460(+4),京都,14,中1週,Y,,3,ディスクリートキャット,Mineshaft,,
8,5,グリプトグラフィ,牡4,吉村,栗東・井上,差し,33.2,7,11,4歳以上2勝クラス,37.5,550(-2),京都,13,中1週,Y,,3,サトノダイヤモンド,オルフェーヴル,,
9,5,ハルフロンティア,牡4,田山,栗東・池添,先行,6.4,2,3,4歳以上1勝クラス,35.1,510(0),京都,27,中3週,Y,,3,レイデオロ,ダイワメジャー,,
10,6,マディソンガール,牝4,川田,栗東・中内田,差し,1.6,1,2,3歳以上1勝クラス,34.5,468(+16),京都,175,中24週,Y,,3,キズナ,All American,,
11,6,ジェゼロ,牡4,戸崎圭,栗東・須貝,差し,9.0,4,5,4歳以上1勝クラス,34.3,496(0),京都,21,中2週,Y,,3,サートゥルナーリア,ファルブラヴ,,
12,7,キョウエイグッド,牡4,小崎,美浦・千葉,差し,51.1,8,13,4歳以上1勝クラス,35.8,444(-14),東京,97,中13週,Y,,3,トーセンラー,イーグルカフェ,,
13,7,アンビアンス,牝4,三浦,栗東・清水久,差し,76.3,10,6,4歳以上1勝クラス,34.9,456(+2),京都,20,中2週,Y,,3,キズナ,Successful Appeal,,
14,8,セルリアンゲーゲン,牡5,酒井,栗東・谷,差し,261.8,15,1,C14組,40.0,478(-18),名古屋,59,中7週,,,0,イスラボニータ,タヤスツヨシ,,
15,8,ウインリベラシオン,牡4,田口,栗東・緒方,先行,24.7,6,7,4歳以上1勝クラス,34.8,502(0),中京,69,中9週,Y,,3,ブリックスアンドモルタル,ダンスインザダーク,,
