馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ゴルトファルベン,牡6,松本,栗東・吉村,差し,22.1,9,6,3歳以上1勝クラス,35.0,504(-2),中京,112,中15週,Y,,3,オルフェーヴル,Grand Lodge,
2,2,シルヴァーデューク,牡3,吉田隼,栗東・西村,差し,5.3,3,10,,37.2,458(+6),小倉,71,中9週,Y,,3,シルバーステート,ロックオブジブラルタル,
3,3,アンジェリーナ,牝4,古川吉,栗東・昆,追込,13.6,6,3,3歳以上1勝クラス,35.2,438(0),中京,106,中14週,Y,,3,レッドスパーダ,チチカステナンゴ,
4,3,アウクソー,牝3,斎藤,栗東・安田隆,差し,86.9,11,12,3歳以上1勝クラス,38.5,422(+2),阪神,36,中4週,Y,,3,サトノアラジン,Sea The Stars,
5,4,ツクバマサカド,牡6,秋山稔,美浦・蛯名利,差し,375.0,14,16,3歳以上1勝クラス,34.9,494(+6),中京,315,中44週,Y,Y,1,ルーラーシップ,ダイワメジャー,
6,4,カフェクロニクル B,牡4,丸山,美浦・堀,差し,34.0,10,10,4歳以上1勝クラス,34.8,470(+4),東京,168,中23週,Y,,1,ハーツクライ,ブライアンズタイム,
7,5,イヴニングスター B,牡4,菊沢,美浦・戸田,先行,10.9,5,11,3歳以上1勝クラス,36.4,506(-8),新潟,77,中10週,Y,,3,ロードカナロア,ゼンノロブロイ,
8,5,トーセンサマンサ,牝3,西塚,美浦・深山,差し,206.0,13,15,3歳以上1勝クラス,35.3,420(-6),中山,42,中5週,Y,,3,ヴァンキッシュラン,クロフネ,
9,6,ウインエーデル,牝3,丹内,栗東・吉田,差し,2.6,1,2,3歳以上1勝クラス,33.5,448(+6),阪神,21,中2週,Y,,3,リオンディーズ,ステイゴールド,
10,6,レッドバレンティア,牡3,横山琉,美浦・手塚,差し,18.8,8,5,3歳以上1勝クラス,35.2,454(+4),中山,28,中3週,Y,,3,リオンディーズ,ディープインパクト,
11,7,ナイトキャッスル,牡3,富田,栗東・音無,,10.3,4,8,3歳1勝クラス,38.3,534(+10),東京,252,中35週,Y,Y,3,シルバーステート,キングカメハメハ,
12,7,カネトシディーバ,牝5,永島,栗東・高橋康,差し,174.9,12,15,3歳以上1勝クラス,35.3,484(+4),阪神,28,中3週,Y,,3,トーセンジョーダン,フジキセキ,
13,8,リュミエールノワル,牡4,石橋脩,美浦・上原佑,先行,17.2,7,3,3歳以上1勝クラス,34.0,470(+2),新潟,50,中6週,Y,,3,ロードカナロア,ディープインパクト,
14,8,サトノヴィレ,牡3,柴田善,美浦・鹿戸,差し,4.5,2,3,3歳以上1勝クラス,33.3,500(+8),東京,126,中17週,Y,,3,デクラレーションオブウォー,フジキセキ,
