券種,組み合わせ,配当,人気
単勝,4,430,2
複勝,4,170,3
複勝,10,190,4
複勝,8,360,7
枠連,4-8,680,2
馬連,4-10,1430,5
ワイド,4-10,640,5
ワイド,4-8,930,14
ワイド,8-10,1570,21
馬単,4-10,2510,7
3連複,4-8-10,6220,28
3連単,4-10-8,26580,103
