馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ティピティーナ,牝4,伊藤,美浦・林,先行,26.3,9,3,4歳以上1勝クラス,37.5,434(-8),中山,42,中5週,Y,,3,ニューイヤーズデイ,キャプテントゥーレ,,
2,2,シスター,牝4,菊沢,美浦・勢司,先行,9.8,4,3,4歳以上1勝クラス,37.2,470(0),中山,28,中3週,Y,,3,シニスターミニスター,タイキシャトル,,
3,2,プルミエールパス,牝5,柴田裕,栗東・河嶋,先行,21.4,7,3,4歳以上1勝クラス,36.8,480(+4),福島,22,中2週,Y,,3,ロゴタイプ,ファルブラヴ,,
4,3,アイアンソリッド,牝4,上里,美浦・本間,先行,61.6,11,7,4歳以上1勝クラス,38.4,472(+6),中山,63,中8週,Y,,3,スズカコーズウェイ,シンボリクリスエス,,
5,3,ハーモニーソング,牝4,武藤,美浦・田島,,5.0,2,2,4歳以上1勝クラス,37.7,450(-6),中山,28,中3週,Y,,3,デクラレーションオブウォー,スペシャルウィーク,,B
6,4,ペンテリコン,牝4,吉田隼,栗東・武幸,差し,9.9,5,5,4歳以上1勝クラス,35.7,486(-2),小倉,98,中13週,Y,,3,シルバーステート,Frankel,,
7,4,パッションディーバ,牝4,石田,美浦・武藤,逃げ,185.1,15,15,4歳以上1勝クラス,39.3,442(0),東京,15,中1週,Y,,1,ゴールドシップ,サウスヴィグラス,,
8,5,デルマエアロール,牝4,杉原,美浦・大和田,先行,71.6,13,7,4歳以上1勝クラス,38.0,452(+6),福島,22,中2週,Y,,3,マインドユアビスケッツ,オルフェーヴル,,
9,5,ヴェントインコーダ,牝4,荻野極,栗東・角田,先行,7.3,3,14,4歳以上1勝クラス,37.8,484(+2),中京,56,中7週,Y,,3,ドレフォン,マンハッタンカフェ,,
10,6,ダイアナクイーン,牝4,丸山,栗東・高橋康,差し,24.0,8,13,3歳未勝利,35.4,504(-6),小倉,308,中43週,Y,Y,1,マクフィ,グラスワンダー,,
11,6,ミサビスケッツ,牝4,河原田,美浦・村田,先行,61.6,12,16,4歳以上1勝クラス,40.9,450(-4),東京,15,中1週,Y,,3,マインドユアビスケッツ,ディープインパクト,,B
12,7,ミヤジマナ,牝4,小崎,栗東・宮地,差し,2.4,1,3,4歳以上1勝クラス,35.2,520(0),阪神,22,中2週,Y,,3,コパノリッキー,エンパイアメーカー,,
13,7,ヴィヴァシャス,牝4,富田,栗東・笹田,差し,36.3,10,7,4歳以上1勝クラス,36.5,440(+2),京都,92,中12週,Y,,3,モズアスコット,ディープインパクト,,
14,8,ハッピーウィズユー,牝4,舟山,美浦・小笠,先行,11.3,6,4,4歳以上1勝クラス,37.5,506(+4),中山,28,中3週,Y,,3,キズナ,Street Cry,,B
15,8,ガーデンプランナー,牝5,ゴンサ,美浦・堀内,先行,100.9,14,15,4歳以上1勝クラス,35.0,442(+6),中京,49,中6週,Y,,3,サトノダイヤモンド,サクラバクシンオー,,
