馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マルモズイルバア,牝2,角田和,栗東・中尾,,169.7,14,,,,418(0),,,,,,,シルバーステート,シンボリクリスエス,,
2,1,ルージュプルーヴ,牝2,岩田望,栗東・中内田,,8.5,4,,,,442(0),,,,,,,エピファネイア,キングカメハメハ,,
3,2,ノリノリソックス,牝2,国分恭,栗東・西園翔,,33.5,7,,,,418(0),,,,,,,サトノダイヤモンド,Scipion,,
4,2,タマモヒロイン,牝2,和田陽,栗東・緒方,,164.3,13,,,,442(0),,,,,,,ミスチヴィアスアレックス,シニスターミニスター,,
5,3,ホワイトオーキッド,牝2,西塚,栗東・藤原,,10.1,5,,,,422(0),,,,,,,キズナ,クロフネ,,
6,3,ベルトナリテ,牝2,藤岡佑,栗東・辻野,,22.4,6,,,,420(0),,,,,,,サトノダイヤモンド,スウェプトオーヴァーボード,,
7,4,ベルフィーノ,牝2,高杉,栗東・宮本,,48.7,9,,,,446(0),,,,,,,カレンブラックヒル,アドマイヤムーン,,
8,4,ポエティックデール,牝2,吉村,栗東・高野,,3.0,1,,,,500(0),,,,,,,ポエティックフレア,ルーラーシップ,,
9,5,エルヴ,牝2,藤懸,栗東・羽月,,217.2,16,,,,450(0),,,,,,,ミスチヴィアスアレックス,エンパイアメーカー,,
10,5,ルビドゥソレイユ,牝2,坂井,栗東・田中克,,3.1,2,,,,484(0),,,,,,,ドレフォン,ダイワメジャー,,
11,6,クイーンズガーデン,牝2,団野,栗東・高橋忠,,59.5,10,,,,486(0),,,,,,,ミスターメロディ,ハーツクライ,,
12,6,ナデシコザクラ,牝2,菱田,栗東・秋山,,39.6,8,,,,426(0),,,,,,,ビーチパトロール,アドマイヤジャパン,,
13,7,ピーチアバランチェ,牝2,富田,栗東・宮地,,175.2,15,,,,444(0),,,,,,,リオンディーズ,エイシンフラッシュ,,
14,7,ハッピーローヴァー,牝2,武豊,栗東・渡辺,,5.0,3,,,,422(0),,,,,,,リアルスティール,キンシャサノキセキ,,
15,8,テリオスヒナ,牝2,西村淳,栗東・小椋,,64.1,11,,,,432(0),,,,,,,ヴァンセンヌ,サクラプレジデント,,
16,8,ナムラマフィン,牝2,和田竜,栗東・鈴木孝,,79.8,12,,,,422(0),,,,,,,インディチャンプ,キンシャサノキセキ,,
