馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウラルト,牡3,吉村,美浦・田中剛,,34.9,12,,,,486(0),,,,,,,リアルインパクト,ブライアンズタイム,,
2,1,ベルエアフォース,牡3,,栗東・野中,,10.1,6,,,,518(0),,,,,,,ヘニーヒューズ,エンパイアメーカー,,
3,2,ベルジャッド,牝3,酒井,栗東・高柳大,,14.9,8,,,,410(0),,,,,,,ブリックスアンドモルタル,エイシンフラッシュ,,
4,2,デルマカリスト,牡3,菱田,栗東・音無,,34.7,11,,,,520(0),,,,,,,ニューイヤーズデイ,キングズベスト,,
5,3,インディゴ,牡3,団野,栗東・野中,,4.5,1,,,,482(0),,,,,,,Tiz the Law,Union Rags,,
6,3,ノイエムジーク,牡3,水口,栗東・須貝,,29.1,10,,,,492(0),,,,,,,ジャスタウェイ,ノヴェリスト,,B
7,4,ゴールドプレミアム,牡3,泉谷,栗東・大橋,,13.2,7,,,,452(0),,,,,,,ゴールドドリーム,ブライアンズタイム,,
8,4,トウシンバカラ,牡3,中井,美浦・高柳瑞,,55.1,13,,,,530(0),,,,,,,ドレフォン,スペシャルウィーク,,
9,5,ザセンチュリー,牡3,浜中,栗東・武英,,5.4,2,,,,514(0),,,,,,,シニスターミニスター,City Zip,,
10,5,ランツフート,牡3,Ｍデム,栗東・大久保,,6.4,4,,,,464(0),,,,,,,ブリックスアンドモルタル,ステイゴールド,,
11,6,ヘルオブアライド,牡3,嶋田,美浦・小笠,,23.1,9,,,,466(0),,,,,,,アメリカンペイトリオット,キズナ,,
12,6,キッズムリブシ,牡3,高倉,栗東・宮本,,170.3,15,,,,522(0),,,,,,,サトノクラウン,ネオユニヴァース,,
13,7,カズナリ,牡3,岩田康,美浦・中舘,,5.6,3,,,,488(0),,,,,,,ディーマジェスティ,Medicean,,
14,7,スターコンパス,牡3,井上,美浦・根本,,116.0,14,,,,480(0),,,,,,,リアルスティール,Medaglia d'Oro,,
15,8,テイエムジェネラル,牡3,田中健,栗東・木原,,185.7,16,,,,504(0),,,,,,,フォーウィールドライブ,General Meeting,,
16,8,クインズメレンゲ,牝3,小崎,栗東・吉岡,,9.8,5,,,,450(0),,,,,,,ブラックタイド,Unbridled's Song,,
