コーナー,通過順
1コーナー,"3,4(1,5)2(7,6)9-8"
2コーナー,"3,4(1,5)(7,2,6)9,8"
3コーナー,"(*3,8)(1,4,5,9)(7,2,6)"
4コーナー,"(*3,8)(1,4,5,9)(7,6)2"
