着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,パウオレ,牝4,54.0,戸崎圭,1:07.7,,1,4.1,36.9,美浦嘉藤,470(+12)
2,4,8,ウラカワノキセキ,牝4,55.0,田辺,1:07.7,クビ,6,9.0,37.1,美浦田島,468(+18)
3,2,4,サザンエルフ,牝4,53.0,菅原明,1:07.9,1,2,5.0,36.4,美浦中川,474(+4)
4,1,2,アイスリアン,牝5,55.0,亀田,1:07.9,ハナ,5,8.7,37.0,栗東高柳大,462(-2)
5,3,5,イスラアネーロ,牡4,56.0,津村,1:07.9,ハナ,4,7.8,36.7,栗東吉村,448(-4)
6,7,13,ナンヨープランタン,牡8,55.0,柴田善,1:08.2,1.3/4,12,50.2,36.1,栗東松永幹,468(+8)
7,3,6,ヴァンデリオン,牡6,55.0,Mデム,1:08.2,アタマ,13,51.2,36.4,美浦根本,490(-2)
8,6,11,ヴァリアント,牡7,57.0,大野,1:08.3,1/2,9,19.4,36.3,栗東茶木,482(-6)
9,1,1,スプラウティング,牡4,57.0,石橋脩,1:08.3,クビ,3,7.6,36.6,栗東西園正,510(0)
10,7,14,ナックドロップス,牝4,53.0,木幡巧,1:08.3,ハナ,8,18.3,37.5,美浦杉浦,456(-8)
11,5,9,マーチリリー,牝5,53.0,菊沢,1:08.5,1,14,59.7,37.5,栗東牧浦,498(+4)
12,6,12,クロデメニル,牝4,52.0,吉村智,1:08.5,クビ,10,25.3,37.9,栗東森秀,498(+2)
13,4,7,チェリーブリーズ,牝6,51.0,西村太,1:08.7,3/4,15,63.8,37.2,美浦堀内,488(-10)
14,8,16,クインズレモン,牝5,53.0,永野,1:08.9,1.1/2,7,16.3,37.3,栗東新谷,516(+8)
15,8,15,ロードオブザチェコ,牡5,55.0,丸田,1:08.9,アタマ,11,29.9,37.9,美浦石栗,498(-2)
16,5,10,アルバミノル,牡5,55.0,吉田豊,1:09.4,2.1/2,16,74.9,38.1,美浦中舘,484(+2)
