着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ニシノティアモ,牝4,54.0,津村,1:45.4,,6,12.7,33.1,美浦上原佑,440(+2)
2,3,5,ジョイフルニュース,牝3,53.0,佐々木,1:45.7,1.3/4,1,2.7,33.7,美浦大竹,456(0)
3,7,15,エバーハピネス,牝5,53.0,木幡巧,1:45.8,クビ,9,45.0,33.4,美浦久保田,488(+10)
4,4,7,スパークリシャール,セ4,54.0,吉田豊,1:45.9,3/4,17,270.1,33.1,美浦小島,474(+2)
5,5,10,グローリーリンク,牝3,54.0,内田博,1:46.0,3/4,2,3.2,34.4,栗東吉岡,510(-2)
6,6,12,ショウナンラピダス,牡4,57.0,三浦,1:46.0,アタマ,5,10.9,33.9,美浦国枝,494(+4)
7,8,17,ブランデーロック,牡6,54.0,長浜,1:46.1,クビ,16,260.1,33.6,美浦青木,486(+20)
8,6,11,トラマンダーレ,セ5,56.0,北村宏,1:46.2,1/2,7,24.7,33.6,美浦鹿戸,514(+8)
9,4,8,ワンダイレクト,牡5,57.0,松岡,1:46.3,1,8,27.5,34.4,栗東藤岡,458(+4)
10,7,14,テリオスララ,牝3,54.0,戸崎圭,1:46.4,クビ,4,10.8,34.3,美浦田島,488(-4)
11,2,4,サウンドウォリアー,牡7,53.0,木幡初,1:46.5,1/2,15,233.1,35.1,栗東高橋康,500(-2)
12,3,6,コスモフロイデ,牡6,54.0,原田和,1:46.6,1/2,18,310.7,35.3,美浦天間,478(+2)
13,7,13,マルチャン,牡5,56.0,丸田,1:46.6,クビ,10,46.6,34.0,美浦武市,472(-6)
14,5,9,ニューステソーロ,牝4,52.0,原,1:46.7,3/4,11,67.3,34.9,美浦高木,480(-4)
15,2,3,イケイケドンドン,牡5,55.0,柴田大,1:46.8,3/4,13,153.8,34.5,美浦松山,470(0)
16,1,2,レディネス,牡3,55.0,横山典,1:47.2,2,3,7.2,35.1,栗東昆,488(-8)
17,8,18,ディープリッチ,牡7,53.0,菅原明,1:47.6,2.1/2,14,213.2,34.4,美浦小島,524(-2)
18,1,1,バトルハーデン,牡5,55.0,横山和,1:48.8,7,12,87.9,34.5,栗東矢作,542(+8)
