コーナー,通過順
1コーナー,"3(7,5)-4-6-1=2"
2コーナー,"3(7,5)-4-6-1=2"
3コーナー,"3(7,5)=4-6-1=2"
4コーナー,"3(7,5)=4=6,1=2"
