コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"3(8,10)(9,13)(4,14)(11,7)(1,12)-16(2,15)=(5,6)"
4コーナー,"(*3,8,10)(9,14)(1,13,11,7)(4,12)(2,16)15-(5,6)"
