馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,テイエムタリスマ,牡3,古川奈,栗東・木原,先行,5.1,3,1,3歳未勝利,35.5,474(+6),札幌,28,中3週,Y,,3,タリスマニック,オルフェーヴル,,
2,2,アルテミーナ,牝3,吉村智,栗東・村山,差し,449.8,12,11,3歳未勝利,37.5,490(-14),札幌,7,連闘,Y,,2,ロゴタイプ,スマートファルコン,,
3,3,バッファローライズ,牡3,永野,美浦・伊藤圭,逃げ,13.4,5,6,3歳以上1勝クラス,36.0,506(-6),札幌,22,中2週,Y,,3,マインドユアビスケッツ,サウスヴィグラス,,B
4,4,ホーリーブライト,牝3,川又,美浦・竹内,先行,16.7,6,10,3歳以上1勝クラス,37.6,456(+14),札幌,15,中1週,Y,,3,マクフィ,ディープブリランテ,,
5,5,フォートボヤール,牡3,ルメー,美浦・辻,,2.2,1,1,3歳未勝利,36.2,494(+2),函館,57,中7週,Y,,3,ミッキーアイル,Oasis Dream,,
6,5,パレフォーコン,牡5,小林勝,栗東・鮫島,差し,30.9,7,6,3歳以上1勝クラス,35.7,450(+8),札幌,15,中1週,Y,,3,ストロングリターン,ディープインパクト,,
7,6,ラブリエスト,牝3,川端,美浦・土田,先行,77.9,10,9,3歳未勝利,37.4,494(+6),札幌,21,中2週,Y,,3,ラブリーデイ,ダイワメジャー,,
8,6,シンゼンシャイン,牡6,古川吉,栗東・飯田,,33.7,8,11,3歳以上1勝クラス,37.6,512(0),札幌,8,連闘,Y,,3,ミッキーアイル,キングカメハメハ,,
9,7,モズイージス,牡3,高杉,栗東・松下,先行,66.4,9,8,3歳未勝利,35.4,458(+4),札幌,14,中1週,Y,,3,サンダースノー,ハービンジャー,,
10,7,ペプチドシュチク,牡3,富田,栗東・武英,先行,4.8,2,9,3歳以上1勝クラス,35.6,478(-10),札幌,36,中4週,Y,,3,ブリックスアンドモルタル,コロナドズクエスト,,B
11,8,シエラメンテ,牝5,佐々木,美浦・堀内,先行,5.5,4,2,3歳以上1勝クラス,36.2,496(+2),札幌,15,中1週,Y,,3,ドゥラメンテ,Dashing Blade,,
12,8,ヒナノマーチス,牡3,サンチ,美浦・本間,追込,308.3,11,12,3歳未勝利,36.3,442(+2),札幌,22,中2週,Y,,3,シュヴァルグラン,タイキシャトル,,B
