券種,組み合わせ,配当,人気
単勝,1,820,5
複勝,1,340,5
複勝,4,230,2
複勝,3,2220,14
枠連,1-2,2640,12
馬連,1-4,2350,8
ワイド,1-4,1020,9
ワイド,1-3,14590,80
ワイド,3-4,7790,64
馬単,1-4,5760,19
3連複,1-3-4,60220,158
3連単,1-4-3,216520,641
