馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タマモエース,牡6,小野寺,栗東・宮地,差し,3.5,2,3,障害4歳以上未勝利,13.5,490(0),中京,27,中3週,Y,,3,ワールドエース,サウスヴィグラス,,
2,2,ゴンドワナ,セ5,小牧加,美浦・小島,差し,73.9,8,11,障害3歳以上未勝利,13.9,484(+8),福島,83,中11週,Y,,3,マツリダゴッホ,Congrats,,
3,3,アンコーナ,牝4,石神深,美浦・菊川,,32.6,7,11,障害3歳以上未勝利,14.1,462(+10),中山,55,中7週,Y,,2,リアルスティール,ルーラーシップ,,
4,4,グルーヴビート,牡7,中村,栗東・中村,差し,2.8,1,4,障害4歳以上未勝利,13.6,492(+2),中山,20,中2週,Y,,3,ディープブリランテ,シンボリクリスエス,,
5,5,セッタレダスト,牡6,上野,美浦・嘉藤,逃げ,6.5,4,13,,38.0,520(+12),京都,63,中8週,Y,,3,トゥザグローリー,ラストタイクーン,,
6,6,サルサロッサ,牝6,,美浦・高柳瑞,逃げ,4.7,3,5,障害3歳以上未勝利,13.8,456(-2),中山,62,中8週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
7,7,クリノオデッセイ,牡4,井上,栗東・坂口,差し,103.3,10,10,障害4歳以上未勝利,14.0,464(+6),中山,21,中2週,Y,,3,ダノンシャーク,キンググローリアス,,
8,7,ゲインサポート,牡4,森一,栗東・斉藤崇,追込,16.8,6,9,障害4歳以上未勝利,13.7,468(0),小倉,14,中1週,Y,,3,デクラレーションオブウォー,アグネスタキオン,,B
9,8,ゴーツウキリシマ,牝5,黒岩,栗東・牧田,差し,77.3,9,6,障害3歳以上未勝利,13.6,464(+2),中山,133,中18週,Y,,3,ナムラタイタン,グラスワンダー,,
10,8,プレシャスソウル,牡6,大江圭,美浦・千葉,先行,8.3,5,3,障害4歳以上未勝利,13.7,482(+12),東京,259,中36週,Y,Y,3,エピファネイア,ステイゴールド,,
