馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジャイアンバローズ,牡3,高杉,栗東・池江,差し,14.1,4,13,3歳新馬,38.4,534(-4),京都,20,中2週,Y,,1,クリソベリル,Bodemeister,,
2,2,タケルフォーカス,牡3,吉村,栗東・四位,差し,6.6,3,3,2歳未勝利,38.6,430(0),阪神,49,中6週,Y,,2,サトノダイヤモンド,キングカメハメハ,,
3,3,グランシャン,牡3,北村友,栗東・松永幹,差し,40.9,7,6,3歳未勝利,39.3,548(0),京都,15,中1週,Y,,2,キズナ,Cape Cross,,
4,4,セイカンサンラン,牡3,,栗東・大根田,差し,124.4,8,3,JRA交流,42.0,450(+2),姫路,10,連闘,,,2,カリフォルニアクローム,ブラックタイド,,
5,5,ベルウッドバモス,牡3,富田,美浦・中舘,差し,294.6,10,11,3歳新馬,40.6,522(0),中山,15,中1週,Y,,1,ビッグアーサー,ダイワメジャー,,
6,6,ダテオトコ,牡3,団野,栗東・斉藤崇,差し,27.8,6,7,2歳未勝利,38.3,412(-6),阪神,57,中7週,Y,,3,オルフェーヴル,クロフネ,,
7,7,リードアクター,牡3,酒井,栗東・本田,先行,26.1,5,12,2歳新馬,35.8,510(-12),阪神,42,中5週,Y,,1,ゴールドアクター,マジェスティックウォリアー,,
8,7,ファントムヴォルト,牡3,国分優,栗東・松下,差し,238.1,9,5,JRA交流,40.7,530(+5),園田,18,中2週,,,2,クリソベリル,スウェプトオーヴァーボード,,
9,8,パラダイスフェイス,牡3,佐々木,美浦・牧,,2.4,2,3,3歳未勝利,39.1,500(-4),中山,14,中1週,Y,,3,エスポワールシチー,Distorted Humor,,
10,8,アスクチャンスマン,牡3,岩田望,栗東・梅田,差し,1.9,1,3,3歳未勝利,37.6,442(0),京都,27,中3週,Y,,3,ドレフォン,キングカメハメハ,,
