券種,組み合わせ,配当,人気
単勝,10,890,5
複勝,10,230,5
複勝,16,200,3
複勝,1,130,1
枠連,5-8,1690,8
馬連,10-16,2420,9
ワイド,10-16,760,10
ワイド,1-10,480,4
ワイド,1-16,410,2
馬単,10-16,5530,20
3連複,1-10-16,2390,5
3連単,10-16-1,21610,61
