着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,サトノパトリオット,セ4,58.0,川田,2:24.1,,4,8.5,33.8,美浦木村,484(-6)
2,5,7,アバンデル,牡5,58.0,佐々木,2:24.1,ハナ,7,36.4,33.6,美浦金成,452(+6)
3,3,4,ジオセントリック,牡5,58.0,レーン,2:24.3,1,2,2.7,33.6,美浦手塚久,494(-2)
4,7,11,アロンズロッド,牡4,58.0,ルメー,2:24.4,3/4,1,2.4,33.1,美浦宮田,490(+6)
5,1,1,アスクデッドヒート,牡4,58.0,古川奈,2:24.4,クビ,5,25.0,33.6,栗東矢作,474(-6)
6,6,9,ビップチェイス,牡5,58.0,杉原,2:24.5,1/2,13,249.9,34.6,美浦田島,462(+8)
7,4,6,ノラリクラリ,牡4,58.0,松山,2:24.6,1/2,3,5.7,33.6,栗東藤岡健,454(+6)
8,8,14,ショウナンガチ,牡5,58.0,ゴンサ,2:24.8,1,11,92.3,33.8,栗東須貝,498(0)
9,7,12,オールマイデイズ,牡6,58.0,荻野極,2:24.8,クビ,8,48.1,33.6,美浦矢嶋,498(0)
10,6,10,プリズマジコ,牡5,58.0,横山琉,2:25.1,1.1/2,12,98.9,33.8,栗東高橋忠,454(+4)
11,2,2,ティムール,牡6,58.0,三浦,2:25.2,1/2,6,28.8,33.6,栗東中竹,484(+2)
12,4,5,ダノンカゼルタ,セ4,58.0,西村淳,2:25.6,2.1/2,9,52.0,36.0,栗東寺島,478(-14)
13,3,3,バンフィエルド,牡7,58.0,柴田大,2:25.7,1,14,323.4,34.2,美浦粕谷,436(+2)
14,5,8,スピンザブラッド,牡5,58.0,戸崎圭,2:28.3,大,10,56.9,36.4,美浦大竹,438(+6)
