着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,ヴェルテンベルク,牡5,55.0,団野,2:12.0,,7,17.9,35.0,栗東宮本,478(-6)
2,8,11,ガジュノリ,牝4,54.0,幸,2:12.1,1/2,6,16.6,34.9,美浦尾形,476(-4)
3,7,10,オーロラエックス,牝4,55.0,松山,2:12.1,クビ,1,3.2,35.3,栗東杉山晴,488(+2)
4,3,3,タガノデュード,牡4,57.0,高杉,2:12.2,クビ,2,4.4,35.3,栗東宮,502(-2)
5,5,5,オールセインツ,牡4,57.0,坂井,2:12.5,2,4,6.0,35.3,栗東友道,498(+14)
6,1,1,ナイトインロンドン,牡5,56.0,和田竜,2:12.6,クビ,8,25.6,35.3,美浦大竹,492(0)
7,5,6,アクアヴァーナル,牝4,54.0,吉村,2:12.7,1/2,3,4.5,36.0,栗東四位,460(0)
8,6,7,アスターブジエ,牡5,56.0,Mデム,2:12.8,1,9,28.0,35.0,栗東中竹,468(+2)
9,2,2,バロッサヴァレー,牝5,53.0,岩田望,2:12.9,3/4,5,11.1,35.9,栗東高野,474(-2)
10,7,9,レッドヴェロシティ,牡7,56.0,杉原,2:13.1,3/4,11,42.6,36.2,美浦木村,538(-2)
11,4,4,イヤサカ,牝7,53.0,酒井,2:13.5,2.1/2,10,40.5,36.9,美浦天間,486(-2)
12,6,8,エメヴィベール,牡6,53.0,松若,2:14.8,8,12,250.6,36.9,栗東宮地,574(+6)
