着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,イゾラフェリーチェ,牝3,55.0,戸崎圭,1:50.6,,7,12.4,36.2,美浦鹿戸,482(-2)
2,8,12,エルフストラック,牝3,55.0,キング,1:50.7,1,8,13.0,36.2,栗東中村,478(+4)
3,1,1,ティンク,牝3,55.0,岩田望,1:50.8,1/2,1,4.9,35.4,美浦久保田,492(+4)
4,4,4,ワンブランチ,牝3,55.0,田辺,1:50.9,クビ,10,19.5,35.6,美浦上原佑,438(+6)
5,5,7,グランカンタンテ,牝3,55.0,武豊,1:50.9,アタマ,5,7.8,35.9,美浦鹿戸,416(+10)
6,6,9,エリカリーシャン,牝3,55.0,横山和,1:51.1,1,11,58.9,36.3,美浦国枝,474(-2)
7,7,11,テリオスルル,牝3,55.0,菅原明,1:51.1,ハナ,6,10.5,36.5,美浦田島,462(+4)
8,4,5,ウインデイジー,牝3,55.0,西村淳,1:51.5,2.1/2,3,5.4,36.2,栗東加用,424(-4)
9,5,6,コスモエスメラルダ,牝3,55.0,柴田大,1:51.5,アタマ,13,154.5,36.7,美浦畠山,500(+2)
10,8,13,ミエノブラボー,牝3,55.0,丸田,1:51.6,3/4,2,5.1,36.5,美浦宗像,474(+4)
11,3,3,チークタイム,牝3,55.0,横山典,1:51.9,1.1/2,12,92.2,36.7,栗東鈴木孝,460(+2)
12,7,10,ザパリスマッチ,牝3,55.0,石川,1:52.6,4,4,6.7,36.9,栗東茶木,484(+8)
13,2,2,スティックバイミー,牝3,55.0,Mデム,1:52.7,3/4,9,18.5,37.9,美浦伊藤大,458(0)
