馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フィオラーノ,牡3,松本,栗東・吉田,先行,18.1,7,7,,34.1,450(-2),阪神,22,中2週,Y,,3,インディチャンプ,エンパイアメーカー,,
2,2,ネメス,牡3,北村友,栗東・坂口,逃げ,5.1,3,6,3歳1勝クラス,37.7,490(+2),京都,63,中8週,Y,,3,Cairo Prince,Girolamo,,
3,3,ドルチェミスト,牝3,鮫島駿,栗東・小栗,差し,7.0,4,3,,34.6,444(0),小倉,42,中5週,Y,,3,タリスマニック,Gone West,,
4,4,サヨノパララックス,牡3,菱田,栗東・羽月,逃げ,22.6,8,11,3歳1勝クラス,39.8,432(-6),京都,43,中5週,Y,,3,ミッキーアイル,ハーツクライ,,
5,5,エスティヴァリス,牝3,斎藤,栗東・高橋康,先行,34.9,10,16,3歳1勝クラス,42.9,480(-6),阪神,14,中1週,Y,,3,マインドユアビスケッツ,Street Boss,,
6,6,フルールジェンヌ,牝3,田口,栗東・鈴木孝,先行,3.2,1,6,,35.1,454(+2),阪神,15,中1週,Y,,3,ミッキーアイル,キングカメハメハ,,
7,6,グレースジェンヌ,牝3,岩田望,栗東・上村,先行,4.7,2,14,,34.2,446(+4),阪神,21,中2週,Y,,3,モーリス,アグネスデジタル,,
8,7,ワイドカクゲン,牡3,佐々木,栗東・杉山佳,差し,28.3,9,6,3歳未勝利,35.3,486(-8),小倉,43,中5週,Y,,3,ビッグアーサー,ハービンジャー,,
9,7,ミスバレンシア,牝3,丹内,美浦・武井,逃げ,53.7,11,8,,34.7,480(+2),阪神,22,中2週,Y,,2,ロジャーバローズ,サクラバクシンオー,,
10,8,ジャスパーメルチェ,牝3,坂井,栗東・森秀,,8.2,5,,,0.0,476(-10),中山,15,中1週,Y,,3,Charlatan,Unbridled's Song,,
11,8,シラヌイ,牝3,松山,栗東・高橋亮,先行,10.9,6,6,2歳1勝クラス,37.3,444(-2),阪神,98,中13週,Y,,3,フィレンツェファイア,キンシャサノキセキ,,
