券種,組み合わせ,配当,人気
単勝,3,270,1
複勝,3,130,1
複勝,1,280,4
複勝,5,320,5
枠連,1-2,1190,6
馬連,1-3,1280,4
ワイド,1-3,520,4
ワイド,3-5,590,5
ワイド,1-5,1720,18
馬単,3-1,1990,6
3連複,1-3-5,3540,10
3連単,3-1-5,12910,32
